candidate_key,candidate_label,genus,gbif_usage_key,gbif_raw_usage_key,gbif_accepted_usage_key,gbif_scientific_name,gbif_canonical_name,gbif_rank,gbif_status,gbif_match_type,gbif_confidence,gbif_genus,gbif_match_ok
cdref:215845,Schaefferia emucronata,Schaefferia,5167110,5167110,NA,"Schaefferia emucronata K.Absolon, 1900",Schaefferia emucronata,SPECIES,ACCEPTED,EXACT,98,Schaefferia,TRUE
cdref:215846,Schaefferia lindbergi,Schaefferia,5167093,5167093,NA,"Schaefferia lindbergi da Gama, 1963",Schaefferia lindbergi,SPECIES,ACCEPTED,EXACT,99,Schaefferia,TRUE
cdref:215847,Schaefferia maxima,Schaefferia,5167085,5167085,NA,"Schaefferia maxima Deharveng & Thibaud, 1980",Schaefferia maxima,SPECIES,ACCEPTED,EXACT,99,Schaefferia,TRUE
cdref:215848,Schaefferia pouadensis,Schaefferia,5167086,5167086,NA,"Schaefferia pouadensis Delamare Deboutteville, 1945",Schaefferia pouadensis,SPECIES,ACCEPTED,EXACT,99,Schaefferia,TRUE
cdref:215849,Schaefferia quadrioculata,Schaefferia,5167104,5167104,NA,"Schaefferia quadrioculata (Stach, 1939)",Schaefferia quadrioculata,SPECIES,ACCEPTED,EXACT,99,Schaefferia,TRUE
cdref:215850,Schaefferia sexoculata,Schaefferia,5167088,5167088,NA,"Schaefferia sexoculata (Gisin, 1947)",Schaefferia sexoculata,SPECIES,ACCEPTED,EXACT,99,Schaefferia,TRUE
cdref:215851,Schaefferia subcoeca,Schaefferia,5167108,5167108,NA,"Schaefferia subcoeca Deharveng & Thibaud, 1980",Schaefferia subcoeca,SPECIES,ACCEPTED,EXACT,99,Schaefferia,TRUE
cdref:215852,Schaefferia willemi,Schaefferia,5167099,5167099,NA,"Schaefferia willemi (F.Bonet, 1930)",Schaefferia willemi,SPECIES,ACCEPTED,EXACT,97,Schaefferia,TRUE
cdref:215853,Schoettella ununguiculata,Schoettella,2121737,2121737,NA,"Schoettella ununguiculata (Tullberg, 1869)",Schoettella ununguiculata,SPECIES,ACCEPTED,EXACT,99,Schoettella,TRUE
cdref:216202,Seira dollfusi,Seira,4539295,4539295,NA,"Seira dollfusi Carl, 1899",Seira dollfusi,SPECIES,ACCEPTED,EXACT,97,Seira,TRUE
cdref:216203,Seira domestica,Seira,10848695,11034648,10848695,"Seira domestica Mendonça et al., 2009",Seira domestica,SPECIES,SYNONYM,EXACT,97,Seira,TRUE
cdref:216204,Seira ferrarii,Seira,4539297,4539297,NA,"Seira ferrarii Parona, 1888",Seira ferrarii,SPECIES,ACCEPTED,EXACT,97,Seira,TRUE
cdref:216205,Seira saxatilis,Seira,4539304,4539304,NA,"Seira saxatilis H.Gisin & M.M.da Gama, 1962",Seira saxatilis,SPECIES,ACCEPTED,EXACT,99,Seira,TRUE
cdref:215918,Sensillanura austriaca,Sensillanura,4537288,4537288,NA,"Sensillanura austriaca (da Gama, 1963)",Sensillanura austriaca,SPECIES,ACCEPTED,EXACT,99,Sensillanura,TRUE
cdref:216292,Sinella curviseta,Sinella,2120734,2120734,NA,"Sinella curviseta Brook, 1882",Sinella curviseta,SPECIES,ACCEPTED,EXACT,99,Sinella,TRUE
cdref:216418,Sminthurides aquaticus,Sminthurides,4537098,4537098,NA,"Sminthurides aquaticus (Bourlet, 1842)",Sminthurides aquaticus,SPECIES,ACCEPTED,EXACT,98,Sminthurides,TRUE
cdref:216419,Sminthurides malmgreni,Sminthurides,2120565,2120565,NA,"Sminthurides malmgreni (T.Tullberg, 1877)",Sminthurides malmgreni,SPECIES,ACCEPTED,EXACT,97,Sminthurides,TRUE
cdref:216420,Sminthurides monnioti,Sminthurides,4537118,4537118,NA,"Sminthurides monnioti Massoud & Betsch, 1966",Sminthurides monnioti,SPECIES,ACCEPTED,EXACT,99,Sminthurides,TRUE
cdref:216421,Sminthurides parvulus,Sminthurides,4537102,4537102,NA,"Sminthurides parvulus (Krausbauer, 1898)",Sminthurides parvulus,SPECIES,ACCEPTED,EXACT,99,Sminthurides,TRUE
cdref:216422,Sminthurides penicillifer,Sminthurides,4537112,4537112,NA,"Sminthurides penicillifer (Schäffer, 1896)",Sminthurides penicillifer,SPECIES,ACCEPTED,EXACT,98,Sminthurides,TRUE
name_fallback:Sminthurides pseudassimilis,Sminthurides pseudassimilis,Sminthurides,4537119,4537119,NA,"Sminthurides pseudassimilis J.Stach, 1956",Sminthurides pseudassimilis,SPECIES,ACCEPTED,EXACT,99,Sminthurides,TRUE
cdref:216423,Sminthurides schoetti,Sminthurides,4537106,4537106,NA,"Sminthurides schoetti W.M.Axelson, 1903",Sminthurides schoetti,SPECIES,ACCEPTED,EXACT,97,Sminthurides,TRUE
cdref:216424,Sminthurides sexoculatus,Sminthurides,4537116,4537116,NA,"Sminthurides sexoculatus Betsch, J-M & Z.Massoud, 1970",Sminthurides sexoculatus,SPECIES,ACCEPTED,EXACT,99,Sminthurides,TRUE
cdref:216425,Sminthurides signatus,Sminthurides,4537121,4537121,NA,"Sminthurides signatus (Krausbauer, 1898)",Sminthurides signatus,SPECIES,ACCEPTED,EXACT,97,Sminthurides,TRUE
cdref:216394,Sminthurinus albifrons,Sminthurinus,2983,2983,NA,Katiannidae,Katiannidae,FAMILY,ACCEPTED,HIGHERRANK,97,NA,FALSE
cdref:216395,Sminthurinus aureus,Sminthurinus,10990673,10990673,NA,"Sminthurinus aureus (J.Lubbock, 1862)",Sminthurinus aureus,SPECIES,ACCEPTED,EXACT,97,Sminthurinus,TRUE
cdref:216396,Sminthurinus elegans,Sminthurinus,2122214,2122214,NA,"Sminthurinus elegans (A.Fitch, 1863)",Sminthurinus elegans,SPECIES,ACCEPTED,EXACT,97,Sminthurinus,TRUE
cdref:216397,Sminthurinus igniceps,Sminthurinus,2122211,2122211,NA,"Sminthurinus igniceps (O.M.Reuter, 1881)",Sminthurinus igniceps,SPECIES,ACCEPTED,EXACT,97,Sminthurinus,TRUE
cdref:216398,Sminthurinus niger,Sminthurinus,2122217,2122217,NA,"Sminthurinus niger (Lubbock, 1862)",Sminthurinus niger,SPECIES,ACCEPTED,EXACT,97,Sminthurinus,TRUE
cdref:216399,Sminthurinus reticulatus,Sminthurinus,4537138,4537138,NA,"Sminthurinus reticulatus P.Cassagnau, 1964",Sminthurinus reticulatus,SPECIES,ACCEPTED,EXACT,97,Sminthurinus,TRUE
cdref:216400,Sminthurinus trinotatus,Sminthurinus,4537152,4537152,NA,"Sminthurinus trinotatus W.M.Axelson, 1905",Sminthurinus trinotatus,SPECIES,ACCEPTED,EXACT,99,Sminthurinus,TRUE
cdref:216405,Sminthurus bourgeoisi,Sminthurus,5773253,5773253,NA,"Sminthurus bourgeoisi Nayrolles, 1995",Sminthurus bourgeoisi,SPECIES,ACCEPTED,EXACT,99,Sminthurus,TRUE
cdref:216406,Sminthurus bozoulensis,Sminthurus,5773250,5773250,NA,"Sminthurus bozoulensis P.Nayrolles, 1995",Sminthurus bozoulensis,SPECIES,ACCEPTED,EXACT,99,Sminthurus,TRUE
cdref:216407,Sminthurus leucomelanus,Sminthurus,5773249,5773249,NA,"Sminthurus leucomelanus P.Nayrolles, 1995",Sminthurus leucomelanus,SPECIES,ACCEPTED,EXACT,99,Sminthurus,TRUE
cdref:216408,Sminthurus nigromaculatus,Sminthurus,5773254,5773254,NA,"Sminthurus nigromaculatus Tullberg, 1871",Sminthurus nigromaculatus,SPECIES,ACCEPTED,EXACT,99,Sminthurus,TRUE
cdref:216409,Sminthurus viridis,Sminthurus,5167064,5167064,NA,"Sminthurus viridis (Linnaeus, 1758)",Sminthurus viridis,SPECIES,ACCEPTED,EXACT,97,Sminthurus,TRUE
cdref:216410,Sminthurus wahlgreni,Sminthurus,5773247,5773247,NA,"Sminthurus wahlgreni Stach, 1919",Sminthurus wahlgreni,SPECIES,ACCEPTED,EXACT,97,Sminthurus,TRUE
cdref:216404,Spatulosminthurus lesnei,Spatulosminthurus,4537226,4537226,NA,"Spatulosminthurus lesnei (Carl, 1925)",Spatulosminthurus lesnei,SPECIES,ACCEPTED,EXACT,97,Spatulosminthurus,TRUE
cdref:216426,Sphaeridia pumilis,Sphaeridia,2120605,2120605,NA,"Sphaeridia pumilis (Krausbauer, 1898)",Sphaeridia pumilis,SPECIES,ACCEPTED,EXACT,99,Sphaeridia,TRUE
cdref:215946,Stachorutes longirostris,Stachorutes,4537570,4537570,NA,"Stachorutes longirostris Deharveng & Lienhard, 1983",Stachorutes longirostris,SPECIES,ACCEPTED,EXACT,99,Stachorutes,TRUE
name_fallback:Stenaphorura denisi,Stenaphorura denisi,Stenaphorura,4538426,4538426,NA,"Stenaphorura denisi Bagnall, 1935",Stenaphorura denisi,SPECIES,ACCEPTED,EXACT,99,Stenaphorura,TRUE
cdref:215995,Stenaphorurella denisi,Stenaphorurella,4538426,4538425,4538426,"Stenaphorurella denisi Khanislamova G M, Sterzynska M & Weiner W M, 1997",Stenaphorurella denisi,SPECIES,SYNONYM,EXACT,98,Stenaphorura,FALSE
cdref:215996,Stenaphorurella parisi,Stenaphorurella,4538426,4538423,4538426,"Stenaphorurella parisi (Denis, 1944)",Stenaphorurella parisi,SPECIES,SYNONYM,EXACT,98,Stenaphorura,FALSE
cdref:215997,Stenaphorurella quadrispina,Stenaphorurella,4538430,4538428,4538430,"Stenaphorurella quadrispina (Börner, 1901)",Stenaphorurella quadrispina,SPECIES,SYNONYM,EXACT,98,Stenaphorura,FALSE
cdref:216401,Stenognathellus denisi,Stenognathellus,4537162,4537162,NA,"Stenognathellus denisi P.Cassagnau, 1953",Stenognathellus denisi,SPECIES,ACCEPTED,EXACT,99,Stenognathellus,TRUE
cdref:216162,Subisotoma corsica,Subisotoma,10786198,4538967,10786198,"Subisotoma corsica (Poinsot & Barra, 1982)",Subisotoma corsica,SPECIES,SYNONYM,EXACT,98,Ballistura,FALSE
cdref:216163,Subisotoma navacerradensis,Subisotoma,10719054,4538965,10719054,"Subisotoma navacerradensis (Selga, 1962)",Subisotoma navacerradensis,SPECIES,SYNONYM,EXACT,98,Ballistura,FALSE
cdref:216164,Subisotoma pusilla,Subisotoma,4538969,4538969,NA,"Subisotoma pusilla (Schäffer, 1900)",Subisotoma pusilla,SPECIES,ACCEPTED,EXACT,99,Subisotoma,TRUE
cdref:216165,Subisotoma variabilis,Subisotoma,10823814,4538963,10823814,"Subisotoma variabilis (Gisin, 1949)",Subisotoma variabilis,SPECIES,SYNONYM,EXACT,98,Scutisotoma,FALSE
cdref:215980,Superodontella alpina,Superodontella,4538378,4538378,NA,"Superodontella alpina (Deharveng & Izarra, 1979)",Superodontella alpina,SPECIES,ACCEPTED,EXACT,99,Superodontella,TRUE
cdref:215981,Superodontella aspinata,Superodontella,4538366,4538366,NA,"Superodontella aspinata Deharveng & Izarra, 1979",Superodontella aspinata,SPECIES,ACCEPTED,EXACT,99,Superodontella,TRUE
cdref:215982,Superodontella dilatata,Superodontella,4538368,4538368,NA,"Superodontella dilatata (J.I.Arbea, 1990)",Superodontella dilatata,SPECIES,ACCEPTED,EXACT,99,Superodontella,TRUE
cdref:215983,Superodontella empodialis,Superodontella,4538356,4538356,NA,"Superodontella empodialis (Stach, 1934)",Superodontella empodialis,SPECIES,ACCEPTED,EXACT,99,Superodontella,TRUE
cdref:215984,Superodontella gisini,Superodontella,4538370,4538370,NA,"Superodontella gisini (da Gama, 1961)",Superodontella gisini,SPECIES,ACCEPTED,EXACT,99,Superodontella,TRUE
cdref:215985,Superodontella lamellifera,Superodontella,4538383,4538383,NA,"Superodontella lamellifera (W.M.Axelson, 1903)",Superodontella lamellifera,SPECIES,ACCEPTED,EXACT,99,Superodontella,TRUE
cdref:215986,Superodontella nana,Superodontella,4538386,4538386,NA,"Superodontella nana (P.Cassagnau, 1954)",Superodontella nana,SPECIES,ACCEPTED,EXACT,99,Superodontella,TRUE
cdref:215987,Superodontella proxima,Superodontella,4538373,4538373,NA,"Superodontella proxima (Deharveng & Izarra, 1979)",Superodontella proxima,SPECIES,ACCEPTED,EXACT,99,Superodontella,TRUE
cdref:215988,Superodontella pseudolamellifera,Superodontella,4538383,4538388,4538383,"Superodontella pseudolamellifera (Stach, 1949)",Superodontella pseudolamellifera,SPECIES,SYNONYM,EXACT,98,Superodontella,TRUE
cdref:215989,Superodontella scabra,Superodontella,4538362,4538362,NA,"Superodontella scabra (J.Stach, 1946)",Superodontella scabra,SPECIES,ACCEPTED,EXACT,99,Superodontella,TRUE
cdref:215990,Superodontella sensillata,Superodontella,4538391,4538391,NA,"Superodontella sensillata (Deharveng & Izarra, 1979)",Superodontella sensillata,SPECIES,ACCEPTED,EXACT,99,Superodontella,TRUE
cdref:215991,Superodontella stachi,Superodontella,4538364,4538364,NA,"Superodontella stachi (Denis, 1947)",Superodontella stachi,SPECIES,ACCEPTED,EXACT,99,Superodontella,TRUE
cdref:216166,Tetracanthella alticola,Tetracanthella,2119738,2119738,NA,"Tetracanthella alticola Deharveng, 1987",Tetracanthella alticola,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216167,Tetracanthella ariegica,Tetracanthella,2119774,2119774,NA,"Tetracanthella ariegica Deharveng & Bedos, 1997",Tetracanthella ariegica,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216168,Tetracanthella bipartita,Tetracanthella,2119728,2119728,NA,"Tetracanthella bipartita P.Cassagnau, 1959",Tetracanthella bipartita,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216169,Tetracanthella calcarata,Tetracanthella,2119733,2119733,NA,"Tetracanthella calcarata Deharveng, 1987",Tetracanthella calcarata,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216170,Tetracanthella cassagnaui,Tetracanthella,2119769,2119769,NA,"Tetracanthella cassagnaui H.Gisin, 1962",Tetracanthella cassagnaui,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:444393,Tetracanthella corsica,Tetracanthella,2119795,2119795,NA,"Tetracanthella corsica M.Potapov & L.Deharveng, 2005",Tetracanthella corsica,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216171,Tetracanthella elevata,Tetracanthella,2119779,2119779,NA,"Tetracanthella elevata P.Cassagnau, 1959",Tetracanthella elevata,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216172,Tetracanthella emucronata,Tetracanthella,2119763,2119763,NA,"Tetracanthella emucronata Deharveng, 1987",Tetracanthella emucronata,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216173,Tetracanthella estaranhensis,Tetracanthella,4538917,4538917,NA,"Tetracanthella estaranhensis Cassagnau, 1959",Tetracanthella estaranhensis,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216174,Tetracanthella fluorina,Tetracanthella,2119764,2119764,NA,"Tetracanthella fluorina Raynal, 1972",Tetracanthella fluorina,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:443376,Tetracanthella fusca,Tetracanthella,2119705,2119705,NA,"Tetracanthella fusca M.Potapov & L.Deharveng, 2005",Tetracanthella fusca,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216175,Tetracanthella gallica,Tetracanthella,2119784,2119784,NA,"Tetracanthella gallica Deharveng, 1987",Tetracanthella gallica,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216176,Tetracanthella gisini,Tetracanthella,2119755,2119755,NA,"Tetracanthella gisini P.Cassagnau, 1959",Tetracanthella gisini,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216177,Tetracanthella hygropetrica,Tetracanthella,2119759,2119759,NA,"Tetracanthella hygropetrica P.Cassagnau, 1954",Tetracanthella hygropetrica,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216178,Tetracanthella irregularis,Tetracanthella,2119715,2119715,NA,"Tetracanthella irregularis Deharveng, 1987",Tetracanthella irregularis,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216179,Tetracanthella nitida,Tetracanthella,2119711,2119711,NA,"Tetracanthella nitida Deharveng, 1987",Tetracanthella nitida,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216180,Tetracanthella orbaicetensis,Tetracanthella,4538918,4538918,NA,"Tetracanthella orbaicetensis Cassagnau, 1959",Tetracanthella orbaicetensis,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216181,Tetracanthella perezi,Tetracanthella,2119747,2119747,NA,"Tetracanthella perezi Delamare Deboutteville, 1943",Tetracanthella perezi,SPECIES,ACCEPTED,EXACT,97,Tetracanthella,TRUE
cdref:216182,Tetracanthella pilosa,Tetracanthella,2119758,2119758,NA,"Tetracanthella pilosa H.Schött, 1891",Tetracanthella pilosa,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216183,Tetracanthella pseudomontana,Tetracanthella,2119716,2119716,NA,"Tetracanthella pseudomontana P.Cassagnau, 1953",Tetracanthella pseudomontana,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216184,Tetracanthella pyrenaica,Tetracanthella,2119796,2119796,NA,"Tetracanthella pyrenaica P.Cassagnau, 1953",Tetracanthella pyrenaica,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216185,Tetracanthella raynalae,Tetracanthella,2119766,2119766,NA,"Tetracanthella raynalae Deharveng, 1987",Tetracanthella raynalae,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216186,Tetracanthella recta,Tetracanthella,2119751,2119751,NA,"Tetracanthella recta Deharveng, 1987",Tetracanthella recta,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216187,Tetracanthella religiosa,Tetracanthella,2119786,2119786,NA,"Tetracanthella religiosa Deharveng, 1987",Tetracanthella religiosa,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216188,Tetracanthella similis,Tetracanthella,2119761,2119761,NA,"Tetracanthella similis Deharveng, 1987",Tetracanthella similis,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216189,Tetracanthella strenzkei,Tetracanthella,2119752,2119752,NA,"Tetracanthella strenzkei Gisin, 1949",Tetracanthella strenzkei,SPECIES,ACCEPTED,EXACT,97,Tetracanthella,TRUE
cdref:216190,Tetracanthella subdeficiens,Tetracanthella,2119737,2119737,NA,"Tetracanthella subdeficiens Deharveng, 1987",Tetracanthella subdeficiens,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216191,Tetracanthella travei,Tetracanthella,2119727,2119727,NA,"Tetracanthella travei Deharveng, 1987",Tetracanthella travei,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216193,Tetracanthella uniseta,Tetracanthella,2119793,2119793,NA,"Tetracanthella uniseta Deharveng, 1987",Tetracanthella uniseta,SPECIES,ACCEPTED,EXACT,99,Tetracanthella,TRUE
cdref:216049,Thalassaphorura debilis,Thalassaphorura,4537823,4537823,NA,"Thalassaphorura debilis (Moniez, 1889)",Thalassaphorura debilis,SPECIES,ACCEPTED,EXACT,97,Thalassaphorura,TRUE
cdref:215874,Thaumanura ruffoi,Thaumanura,4537321,4537321,NA,"Thaumanura ruffoi R.Dallai, 1969",Thaumanura ruffoi,SPECIES,ACCEPTED,EXACT,99,Thaumanura,TRUE
cdref:216329,Tomocerina minuta,Tomocerina,10721973,12144954,10721973,"Tomocerina minuta R.Yosii, 1956",Tomocerina minuta,SPECIES,SYNONYM,EXACT,97,Tomocerina,TRUE
cdref:216330,Tomocerus baudoti,Tomocerus,4538752,4538752,NA,"Tomocerus baudoti Denis & J-R, 1932",Tomocerus baudoti,SPECIES,ACCEPTED,EXACT,99,Tomocerus,TRUE
cdref:216331,Tomocerus botanicus,Tomocerus,4538741,4538741,NA,"Tomocerus botanicus P.Cassagnau, 1962",Tomocerus botanicus,SPECIES,ACCEPTED,EXACT,99,Tomocerus,TRUE
cdref:216332,Tomocerus catalanus,Tomocerus,5843,5843,NA,Tomoceridae,Tomoceridae,FAMILY,ACCEPTED,HIGHERRANK,97,NA,FALSE
cdref:216333,Tomocerus minor,Tomocerus,2121891,2121891,NA,"Tomocerus minor (J.Lubbock, 1862)",Tomocerus minor,SPECIES,ACCEPTED,EXACT,97,Tomocerus,TRUE
cdref:216334,Tomocerus problematicus,Tomocerus,4538739,4538739,NA,"Tomocerus problematicus P.Cassagnau, 1964",Tomocerus problematicus,SPECIES,ACCEPTED,EXACT,99,Tomocerus,TRUE
cdref:216335,Tomocerus sibiricus,Tomocerus,4538751,4538751,NA,"Tomocerus sibiricus Reuter, 1891",Tomocerus sibiricus,SPECIES,ACCEPTED,EXACT,99,Tomocerus,TRUE
cdref:216336,Tomocerus vulgaris,Tomocerus,2121897,2121897,NA,"Tomocerus vulgaris (Tullberg, 1871)",Tomocerus vulgaris,SPECIES,ACCEPTED,EXACT,97,Tomocerus,TRUE
cdref:215854,Triacanthella biroi,Triacanthella,2121064,2121064,NA,"Triacanthella biroi J.Stach, 1924",Triacanthella biroi,SPECIES,ACCEPTED,EXACT,97,Triacanthella,TRUE
cdref:215855,Triacanthella frigida,Triacanthella,2121065,2121065,NA,"Triacanthella frigida P.Cassagnau, 1959",Triacanthella frigida,SPECIES,ACCEPTED,EXACT,99,Triacanthella,TRUE
cdref:215856,Triacanthella perfecta,Triacanthella,2121067,2121067,NA,"Triacanthella perfecta Denis, 1926",Triacanthella perfecta,SPECIES,ACCEPTED,EXACT,99,Triacanthella,TRUE
cdref:216337,Tritomurus falcifer,Tritomurus,4538764,4538764,NA,"Tritomurus falcifer P.Cassagnau, 1958",Tritomurus falcifer,SPECIES,ACCEPTED,EXACT,99,Tritomurus,TRUE
cdref:216194,Uzelia setifera,Uzelia,2119888,2119888,NA,"Uzelia setifera K.Absolon, 1901",Uzelia setifera,SPECIES,ACCEPTED,EXACT,99,Uzelia,TRUE
cdref:216195,Vertagopus abeloosi,Vertagopus,4538931,4538931,NA,"Vertagopus abeloosi Poinsot, 1965",Vertagopus abeloosi,SPECIES,ACCEPTED,EXACT,99,Vertagopus,TRUE
cdref:216196,Vertagopus arboreus,Vertagopus,9616579,11036538,9616579,"Vertagopus arboreus Martynova, 1979",Vertagopus arboreus,SPECIES,SYNONYM,EXACT,97,Vertagopus,TRUE
cdref:216197,Vertagopus cinereus,Vertagopus,4538946,4538946,NA,"Vertagopus cinereus (H.Nicolet, 1842)",Vertagopus cinereus,SPECIES,ACCEPTED,EXACT,99,Vertagopus,TRUE
cdref:215916,Vitronura giselae,Vitronura,4537269,4537269,NA,"Vitronura giselae (Gisin, 1950)",Vitronura giselae,SPECIES,ACCEPTED,EXACT,99,Vitronura,TRUE
cdref:215993,Wankeliella mediochaeta,Wankeliella,4538410,4538410,NA,"Wankeliella mediochaeta Rusek, 1975",Wankeliella mediochaeta,SPECIES,ACCEPTED,EXACT,99,Wankeliella,TRUE
cdref:215994,Wankeliella pongei,Wankeliella,4538407,4538407,NA,"Wankeliella pongei Rusek, 1978",Wankeliella pongei,SPECIES,ACCEPTED,EXACT,99,Wankeliella,TRUE
cdref:215857,Willemia anophthalma,Willemia,2121806,2121806,NA,"Willemia anophthalma Börner, 1901",Willemia anophthalma,SPECIES,ACCEPTED,EXACT,99,Willemia,TRUE
cdref:215858,Willemia denisi,Willemia,2121823,2121823,NA,"Willemia denisi H.B.Mills, 1932",Willemia denisi,SPECIES,ACCEPTED,EXACT,99,Willemia,TRUE
name_fallback:Willemia intermedia,Willemia intermedia,Willemia,2121812,2121812,NA,"Willemia intermedia H.B.Mills, 1934",Willemia intermedia,SPECIES,ACCEPTED,EXACT,99,Willemia,TRUE
cdref:216199,Willowsia buskii,Willowsia,2120828,11978644,2120828,"Willowsia buskii R.E.Skidmore, 1995",Willowsia buskii,SPECIES,SYNONYM,EXACT,97,Willowsia,TRUE
cdref:216200,Willowsia nigromaculata,Willowsia,2120836,2120836,NA,"Willowsia nigromaculata (J.Lubbock, 1873)",Willowsia nigromaculata,SPECIES,ACCEPTED,EXACT,97,Willowsia,TRUE
cdref:216201,Willowsia platani,Willowsia,2120833,2120833,NA,"Willowsia platani (H.Nicolet, 1842)",Willowsia platani,SPECIES,ACCEPTED,EXACT,97,Willowsia,TRUE
cdref:215859,Xenylla boerneri,Xenylla,2121170,2121170,NA,"Xenylla boerneri W.M.Axelson, 1905",Xenylla boerneri,SPECIES,ACCEPTED,EXACT,97,Xenylla,TRUE
cdref:215860,Xenylla brevicauda,Xenylla,2121148,2121148,NA,"Xenylla brevicauda Tullberg, 1869",Xenylla brevicauda,SPECIES,ACCEPTED,EXACT,97,Xenylla,TRUE
cdref:215861,Xenylla brevisimilis,Xenylla,2121124,2121124,NA,"Xenylla brevisimilis J.Stach, 1949",Xenylla brevisimilis,SPECIES,ACCEPTED,EXACT,99,Xenylla,TRUE
cdref:215862,Xenylla grisea,Xenylla,2121101,2121101,NA,"Xenylla grisea Axelson, 1900",Xenylla grisea,SPECIES,ACCEPTED,EXACT,99,Xenylla,TRUE
cdref:215863,Xenylla humicola,Xenylla,2121159,2121159,NA,"Xenylla humicola (O.Fabricius, 1780)",Xenylla humicola,SPECIES,ACCEPTED,EXACT,97,Xenylla,TRUE
cdref:215864,Xenylla maritima,Xenylla,2121093,2121093,NA,"Xenylla maritima Tullberg, 1869",Xenylla maritima,SPECIES,ACCEPTED,EXACT,97,Xenylla,TRUE
cdref:215865,Xenylla pyrenaica,Xenylla,2121169,2121169,NA,"Xenylla pyrenaica P.Cassagnau, 1959",Xenylla pyrenaica,SPECIES,ACCEPTED,EXACT,99,Xenylla,TRUE
cdref:215866,Xenylla schillei,Xenylla,2121104,2121104,NA,"Xenylla schillei Börner, 1903",Xenylla schillei,SPECIES,ACCEPTED,EXACT,97,Xenylla,TRUE
cdref:215867,Xenylla tullbergi,Xenylla,2121196,2121196,NA,"Xenylla tullbergi Börner, 1903",Xenylla tullbergi,SPECIES,ACCEPTED,EXACT,99,Xenylla,TRUE
name_fallback:Xenylla welchi,Xenylla welchi,Xenylla,2121210,2121210,NA,"Xenylla welchi J.W.Folsom, 1916",Xenylla welchi,SPECIES,ACCEPTED,EXACT,97,Xenylla,TRUE
cdref:215868,Xenylla xavieri,Xenylla,2121120,2121120,NA,"Xenylla xavieri da Gama, 1959",Xenylla xavieri,SPECIES,ACCEPTED,EXACT,97,Xenylla,TRUE
cdref:215992,Xenyllodes armatus,Xenyllodes,2121952,2121952,NA,"Xenyllodes armatus W.M.Axelson, 1903",Xenyllodes armatus,SPECIES,ACCEPTED,EXACT,99,Xenyllodes,TRUE
cdref:215869,Xenyllogastrura octoculata,Xenyllogastrura,2121687,2121687,NA,"Xenyllogastrura octoculata (Steiner, 1955)",Xenyllogastrura octoculata,SPECIES,ACCEPTED,EXACT,99,Xenyllogastrura,TRUE
cdref:215870,Xenyllogastrura pruvoti,Xenyllogastrura,2121684,2121684,NA,"Xenyllogastrura pruvoti Denis & J-R, 1932",Xenyllogastrura pruvoti,SPECIES,ACCEPTED,EXACT,99,Xenyllogastrura,TRUE
