DEPARTEMENT;CD_DEPT;NOM_LOCALITE;LIEU-DIT;ALTITUDE;HABITAT;REMARQUE_STATION;FAMILLE;LB_NOM;NOM_VALIDE;CD_COLLECTION;NOM_CITE;male;femelle;ABONDANCE_TOTALE;remarque;A VERIFIER/PHOTO;DETERMINATEUR;MASSE;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1903;poecilus cupreus;1;;1;;;L.ABRAHAM;78.87;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1904;poecilus cupreus;1;;1;;;L.ABRAHAM;82.24;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1905;poecilus cupreus;;1;1;;;L.ABRAHAM;98.74;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1906;poecilus cupreus;;1;1;;;L.ABRAHAM;72.55;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1907;poecilus cupreus;;1;1;;;L.ABRAHAM;80.9;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1908;poecilus cupreus;;1;1;;;L.ABRAHAM;58.8;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1909;poecilus cupreus;;1;1;;;L.ABRAHAM;94.06;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1910;poecilus cupreus;;1;1;;;L.ABRAHAM;71.11;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1911;poecilus cupreus;;1;1;;;L.ABRAHAM;58.7;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1912;poecilus cupreus;;1;1;;;L.ABRAHAM;58.73;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1913;poecilus cupreus;;1;1;;;L.ABRAHAM;73.14;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1914;poecilus cupreus;;1;1;;;L.ABRAHAM;65.61;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1915;poecilus cupreus;;1;1;;;L.ABRAHAM;66.24;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1916;poecilus cupreus;;1;1;;;L.ABRAHAM;84.4;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1917;poecilus cupreus;;1;1;;;L.ABRAHAM;66.3;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1918;poecilus cupreus;;1;1;;;L.ABRAHAM;66.91;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1919;poecilus cupreus;;1;1;;;L.ABRAHAM;68.91;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1920;poecilus cupreus;;1;1;;;L.ABRAHAM;76.61;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1921;poecilus cupreus;;1;1;;;L.ABRAHAM;91.49;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1922;poecilus cupreus;;1;1;;;L.ABRAHAM;92.35;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1923;poecilus cupreus;;1;1;;;L.ABRAHAM;95.16;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1924;poecilus cupreus;;1;1;;;L.ABRAHAM;72.01;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1925;poecilus cupreus;;1;1;;;L.ABRAHAM;91.63;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1926;poecilus cupreus;;1;1;;;L.ABRAHAM;69.4;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1927;poecilus cupreus;;1;1;;;L.ABRAHAM;80.88;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1928;poecilus cupreus;;1;1;;;L.ABRAHAM;81.32;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1929;poecilus cupreus;;1;1;;;L.ABRAHAM;73.24;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1930;poecilus cupreus;;1;1;;;L.ABRAHAM;75.8;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1931;poecilus cupreus;;1;1;;;L.ABRAHAM;88.72;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1932;poecilus cupreus;;1;1;;;L.ABRAHAM;81.72;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1933;poecilus cupreus;;1;1;;;L.ABRAHAM;87.85;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1934;poecilus cupreus;;1;1;;;L.ABRAHAM;59.09;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1935;poecilus cupreus;;1;1;;;L.ABRAHAM;74.73;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1936;poecilus cupreus;;1;1;;;L.ABRAHAM;85.84;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1937;poecilus cupreus;;1;1;;;L.ABRAHAM;81.03;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1938;poecilus cupreus;;1;1;;;L.ABRAHAM;73.44;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1939;poecilus cupreus;;1;1;;;L.ABRAHAM;86.29;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1940;poecilus cupreus;;1;1;;;L.ABRAHAM;69.01;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1941;poecilus cupreus;;1;1;;;L.ABRAHAM;98.51;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1942;poecilus cupreus;;1;1;;;L.ABRAHAM;68.88;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1943;poecilus cupreus;;1;1;;;L.ABRAHAM;77.92;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1944;poecilus cupreus;;1;1;;;L.ABRAHAM;81.52;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1945;poecilus cupreus;;1;1;;;L.ABRAHAM;70.23;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1946;poecilus cupreus;;1;1;;;L.ABRAHAM;81.75;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1947;poecilus cupreus;;1;1;;;L.ABRAHAM;84.15;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1948;poecilus cupreus;;1;1;;;L.ABRAHAM;99.11;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1949;poecilus cupreus;;1;1;;;L.ABRAHAM;62.17;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1950;poecilus cupreus;;1;1;;;L.ABRAHAM;71.44;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1951;poecilus cupreus;;1;1;;;L.ABRAHAM;73.74;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1952;poecilus cupreus;;1;1;;;L.ABRAHAM;74.33;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1953;poecilus cupreus;;1;1;;;L.ABRAHAM;51.68;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1954;poecilus cupreus;;1;1;;;L.ABRAHAM;82.39;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1955;poecilus cupreus;;1;1;;;L.ABRAHAM;68.38;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);LABR-1956;poecilus cupreus;;1;1;;;L.ABRAHAM;74.55;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Loricera pilicornis;Loricera pilicornis (Fabricius, 1775);LABR-1958;Loricera pilicornis;1;;1;;;L.ABRAHAM;17.33;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Harpalus affinis;Harpalus affinis (Schrank, 1781);LABR-1959;harpalus affinis;;1;1;;;L.ABRAHAM;41.82;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Harpalus affinis;Harpalus affinis (Schrank, 1781);LABR-1960;harpalus affinis;;1;1;;;L.ABRAHAM;58.92;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Harpalus affinis;Harpalus affinis (Schrank, 1781);LABR-1961;harpalus affinis;;1;1;;;L.ABRAHAM;61.16;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Pseudoophonus rufipes;Pseudoophonus rufipes (De Geer, 1774);LABR-1962;pseudoophonus rufipes;1;;1;;;L.ABRAHAM;84.92;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Pseudoophonus rufipes;Pseudoophonus rufipes (De Geer, 1774);LABR-1963;pseudoophonus rufipes;;1;1;;;L.ABRAHAM;95.65;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Anchomenus dorsalis;Anchomenus dorsalis (Pontoppidan, 1763);LABR-1964;anchomenus dorsalis;1;;1;;;L.ABRAHAM;13.08;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Anchomenus dorsalis;Anchomenus dorsalis (Pontoppidan, 1763);LABR-1965;anchomenus dorsalis;;1;1;;;L.ABRAHAM;16.09;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Anchomenus dorsalis;Anchomenus dorsalis (Pontoppidan, 1763);LABR-1966;anchomenus dorsalis;;1;1;;;L.ABRAHAM;14.72;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Anchomenus dorsalis;Anchomenus dorsalis (Pontoppidan, 1763);LABR-1967;anchomenus dorsalis;;1;1;;;L.ABRAHAM;8.93;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Syntomus obscuroguttatus;Syntomus obscuroguttatus (Duftschmid, 1812);LABR-1968;syntomus obscuroguttatus;1;;1;;;L.ABRAHAM;1.15;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Bembidion biguttatum;Bembidion biguttatum (Fabricius, 1779);LABR-1970;philochthus biguttatus;1;;1;;;L.ABRAHAM;0.98;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Demetrias atricapillus;Demetrias atricapillus (Linnaeus, 1758);LABR-1971;Demetrias atricapillus;1;;1;;;L.ABRAHAM;1.52;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Bembidion biguttatum;Bembidion biguttatum (Fabricius, 1779);LABR-1972;philochthus biguttatus;;1;1;;;L.ABRAHAM;1.11;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Notiophilus biguttatus;Notiophilus biguttatus (Fabricius, 1779);LABR-1973;notiophilus biguttatus;;1;1;;;L.ABRAHAM;5.41;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Notiophilus biguttatus;Notiophilus biguttatus (Fabricius, 1779);LABR-1974;notiophilus biguttatus;;1;1;;;L.ABRAHAM;3.78;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Pterostichus melanarius;Pterostichus melanarius (Illiger, 1798);TGEL-293;Pterostichus melanarius;;1;1;;;T.GELIS;154.8;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Pterostichus melanarius;Pterostichus melanarius (Illiger, 1798);TGEL-294;Pterostichus melanarius;;1;1;;;T.GELIS;250.2;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Pterostichus melanarius;Pterostichus melanarius (Illiger, 1798);TGEL-295;Pterostichus melanarius;;1;1;;;T.GELIS;161.6;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Pterostichus melanarius;Pterostichus melanarius (Illiger, 1798);TGEL-296;Pterostichus melanarius;;1;1;;;T.GELIS;183.1;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Pterostichus melanarius;Pterostichus melanarius (Illiger, 1798);TGEL-297;Pterostichus melanarius;;1;1;;;T.GELIS;165.8;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Pterostichus melanarius;Pterostichus melanarius (Illiger, 1798);TGEL-298;Pterostichus melanarius;1;;1;;;T.GELIS;61.56;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Pterostichus melanarius;Pterostichus melanarius (Illiger, 1798);TGEL-299;Pterostichus melanarius;1;;1;;;T.GELIS;85.61;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Pterostichus melanarius;Pterostichus melanarius (Illiger, 1798);TGEL-300;Pterostichus melanarius;1;;1;;;T.GELIS;110.7;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Pseudoophonus rufipes;Pseudoophonus rufipes (De Geer, 1774);TGEL-301;Pseudoophonus rufipes;;1;1;;;T.GELIS;77;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Pseudoophonus rufipes;Pseudoophonus rufipes (De Geer, 1774);TGEL-302;Pseudoophonus rufipes;1;;1;;;T.GELIS;106;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-303;Poecilus cupreus;1;;1;;;T.GELIS;82.3;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-304;Poecilus cupreus;1;;1;;;T.GELIS;95;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-305;Poecilus cupreus;1;;1;;;T.GELIS;80.8;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-306;Poecilus cupreus;1;;1;;;T.GELIS;76.8;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-307;Poecilus cupreus;1;;1;;;T.GELIS;71.8;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-308;Poecilus cupreus;1;;1;;;T.GELIS;64.9;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-309;Poecilus cupreus;1;;1;;;T.GELIS;81.3;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-310;Poecilus cupreus;1;;1;;;T.GELIS;74.3;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-311;Poecilus cupreus;;1;1;;;T.GELIS;66.7;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-312;Poecilus cupreus;;1;1;;;T.GELIS;74.4;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-313;Poecilus cupreus;;1;1;;;T.GELIS;65.8;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-314;Poecilus cupreus;;1;1;;;T.GELIS;64.9;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-315;Poecilus cupreus;;1;1;;;T.GELIS;55.4;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-316;Poecilus cupreus;;1;1;;;T.GELIS;68;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-317;Poecilus cupreus;;1;1;;;T.GELIS;67.1;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-318;Poecilus cupreus;;1;1;;;T.GELIS;55.8;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-319;Poecilus cupreus;;1;1;;;T.GELIS;80.9;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-320;Poecilus cupreus;;1;1;;;T.GELIS;66.4;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-321;Poecilus cupreus;;1;1;;;T.GELIS;77.6;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-322;Poecilus cupreus;;1;1;;;T.GELIS;60.6;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-323;Poecilus cupreus;;1;1;;;T.GELIS;72.2;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-324;Poecilus cupreus;;1;1;;;T.GELIS;83.2;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-325;Poecilus cupreus;;1;1;;;T.GELIS;50.8;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-326;Poecilus cupreus;;1;1;;;T.GELIS;93.2;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-327;Poecilus cupreus;;1;1;;;T.GELIS;55.5;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-328;Poecilus cupreus;;1;1;;;T.GELIS;89.7;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-329;Poecilus cupreus;;1;1;;;T.GELIS;77.7;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-330;Poecilus cupreus;;1;1;;;T.GELIS;80.7;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Poecilus cupreus;Poecilus cupreus (Linnaeus, 1758);TGEL-331;Poecilus cupreus;;1;1;;;T.GELIS;85.9;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Loricera pilicornis;Loricera pilicornis (Fabricius, 1775);TGEL-333;loricera pilicornis;1;;1;absence d'élytres ;;T.GELIS;14.12;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Loricera pilicornis;Loricera pilicornis (Fabricius, 1775);TGEL-334;loricera pilicornis;1;;1;;;T.GELIS;16.87;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Loricera pilicornis;Loricera pilicornis (Fabricius, 1775);TGEL-335;loricera pilicornis;1;;1;;;T.GELIS;15.96;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Loricera pilicornis;Loricera pilicornis (Fabricius, 1775);TGEL-336;loricera pilicornis;1;;1;;;T.GELIS;14.09;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Loricera pilicornis;Loricera pilicornis (Fabricius, 1775);TGEL-337;loricera pilicornis;1;;1;;;T.GELIS;16.36;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Agonum muelleri;Agonum muelleri (Herbst, 1784);TGEL-338;Agonum muelleri;;1;1;;;T.GELIS;19.8;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Agonum muelleri;Agonum muelleri (Herbst, 1784);TGEL-339;Agonum muelleri;1;;1;;;T.GELIS;17.42;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Anchomenus dorsalis;Anchomenus dorsalis (Pontoppidan, 1763);TGEL-340;Anchomenus dorsalis;;1;1;;;T.GELIS;12.27;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Anchomenus dorsalis;Anchomenus dorsalis (Pontoppidan, 1763);TGEL-341;Anchomenus dorsalis;;1;1;;;T.GELIS;12.32;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Anchomenus dorsalis;Anchomenus dorsalis (Pontoppidan, 1763);TGEL-342;Anchomenus dorsalis;;1;1;;;T.GELIS;10.57;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Harpalus affinis;Harpalus affinis (Schrank, 1781);TGEL-343;Harpalus affinis;1;;1;;;T.GELIS;42.9;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Notiophilus substriatus;Notiophilus substriatus G.R. Waterhouse, 1833;TGEL-344;Notiophilus substriatus;1;;1;;;T.GELIS;4.78;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Notiophilus substriatus;Notiophilus substriatus G.R. Waterhouse, 1833;TGEL-345;Notiophilus substriatus;1;;1;;;T.GELIS;4.07;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Notiophilus substriatus;Notiophilus substriatus G.R. Waterhouse, 1833;TGEL-346;Notiophilus substriatus;1;;1;;;T.GELIS;5.25;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Notiophilus substriatus;Notiophilus substriatus G.R. Waterhouse, 1833;TGEL-347;Notiophilus substriatus;1;;1;;;T.GELIS;3.64;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Notiophilus substriatus;Notiophilus substriatus G.R. Waterhouse, 1833;TGEL-348;Notiophilus substriatus;1;;1;;;T.GELIS;5.1;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Trechus quadristriatus;Trechus quadristriatus (Schrank, 1781);TGEL-349;trechus quadristriatus;;1;1;;;T.GELIS;1.36;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Bembidion biguttatum;Bembidion biguttatum (Fabricius, 1779);TGEL-350;bembidion biguttatum;1;;1;édéage fait ;;T.GELIS;0.68;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Bembidion biguttatum;Bembidion biguttatum (Fabricius, 1779);TGEL-351;bembidion biguttatum;1;;1;édéage fait ;;T.GELIS;0.6;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Bembidion obtusum;Bembidion obtusum Audinet-Serville, 1821;TGEL-352;bembidion obtusum;;1;1;endommagé;;T.GELIS;0.42;x
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Bembidion obtusum;Bembidion obtusum Audinet-Serville, 1821;TGEL-353;bembidion obtusum;;1;1;;;T.GELIS;0.91;x
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);TGEL-354;Bembidion properans;1;;1;;;T.GELIS;0.89;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);TGEL-355;Bembidion properans;1;;1;;;T.GELIS;1.26;
AISNE;2;Crecy-Sur-Serre;;90;ouvert;;Carabidae;Bembidion properans;Bembidion properans (Stephens, 1828);TGEL-356;Bembidion properans;1;;1;;;T.GELIS;1.04;
