no_campagne;id_site;date_complete;insee_commune;nom_commune;code_dept;site_officiel;x_theo;y_theo;classe_mat1p_million_dexpert;libelle_mat1p_million_dexpert;classe_mat2p_million_dexpert;libelle_mat2p_million_dexpert;classe_mat3p_million_dexpert;libelle_mat3p_million_dexpert;rp_95_nom;rp_2008_nom;rp_95_ger;signific_ger_95;rp_2008_ger;signific_ger_2008;occupation1;desc_code_occupation1;occupation3;desc_code_occupation3
1;128;25/10/2005;76344;HAUDRICOURT;76;True;603147.4;6957699.07;510;Residual loam;331;Clay-with-flints;ND;ND;BRUNISOL cultive issu de limons sur argiles a  silex en situation de versant;ND;16;BRUNISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;129;24/01/2007;80436;HESCAMPS;80;True;619137.88;6957565.37;331;Clay-with-flints;ND;ND;ND;ND;BRUNISOL SATURE limono-sableux a  silex sur calcaire a  20-25 cm a  dysmull;ND;20;BRUNISOL SATURE;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;130;18/09/2003;80079;BELLEUSE;80;True;635128.42;6957431.56;331;Clay-with-flints;ND;ND;ND;ND;BRUNISOL limono-argileux  peu redoxique issu d'une formation detritique d'argile a  silex cultive;ND;16;BRUNISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;131;25/09/2003;80188;CHAUSSOY-EPAGNY;80;True;651119.07;6957297.48;521;Loess;ND;ND;ND;ND;NEOLUVISOL limono-argileux bathycarbonate issu de limons decarbonates sur loess carbonate, cultive.;ND;77;NEOLUVISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;132;10/10/2003;80625;PIERREPONT-SUR-AVRE;80;True;667109.71;6957163.02;510;Residual loam;220;Secondary chalk;ND;ND;CALCOSOL limoneux issu de colluvions de limons et de craie a  silex a  2 niveaux de labour;ND;27;CALCOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;133;19/11/2003;80383;GOYENCOURT;80;True;683100.23;6957028.35;510;Residual loam;ND;ND;ND;ND;BRUNISOL limoneux cultive issu de limons des plateaux.;ND;16;BRUNISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;134;22/09/2003;80389;GRECOURT;80;True;699090.65;6956893.55;514;Sandy loam;ND;ND;ND;ND;REDOXISOL de texture equilibree cultive draine issu de produits de remaniement eolien limonosableux;ND;116;REDOXISOL;ND;ND;1;successions culturales;120;grandes cultures et prairies courte duree
1;135;22/05/2003;2315;FLAVY-LE-MARTEL;2;True;715081.09;6956758.5;514;Sandy loam;ND;ND;ND;ND;CALCOSOL limono-sableux issu d'un limon de redistribution eolienne cultive plaine;ND;27;CALCOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;136;04/09/2003;2017;ANGUILCOURT-LE-SART;2;True;731071.55;6956623.17;520;Eolian loam;ND;ND;ND;ND;LUVISOL erode limoneux issu d'un loess sur loess calcaire profond, cultive;ND;69;LUVISOL;ND;ND;1;successions culturales;110;grandes cultures
1;137;27/10/2003;2237;CRECY-SUR-SERRE;2;True;747061.99;6956487.55;520;Eolian loam;ND;ND;ND;ND;LUVISOL erode limono-argileux a  drainage modere issu d'un loess, cultive, sur tiers sup versant;ND;69;LUVISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;138;12/08/2003;2689;SAINT-PIERREMONT;2;True;763052.39;6956351.71;520;Eolian loam;ND;ND;ND;ND;LUVISOL erode limono-argileux a  drainage modere issu d'un loess, cultive, sur versant;ND;69;LUVISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;139;26/05/2003;2723;SOIZE;2;True;779042.76;6956215.65;520;Eolian loam;ND;ND;ND;ND;LUVISOL erode limono-argileux issu d'un loess a  drainage modere, en sommet de versant cultive;ND;69;LUVISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;140;22/03/2007;8369;LA ROMAGNE;8;True;795033.15;6956079.37;150;Colluvium;ND;ND;ND;ND;BRUNISOL SATURE COLLUVIAL limono-argileux caillouteux a  horizon redoxique de profondeur a  eumull;ND;20;BRUNISOL SATURE;ND;ND;3;surfaces boisees;330;peupleraies
1;141;21/05/2008;8449;THIN-LE-MOUTIER;8;True;811023.51;6955942.86;230;Marl;ND;ND;ND;ND;CALCISOL (PELOSOL) argileux issu de marne argileuse;ND;24;CALCISOL;ND;ND;2;surfaces toujours en herbe;200;Surface toujours en herbe (STH)
1;142;24/04/2008;8158;ETREPIGNY;8;True;827013.81;6955806.15;510;Residual loam;ND;ND;ND;ND;NEOLUVISOL  REDOXIQUE ISSU DE LIMON DE PLATEAU;ND;77;NEOLUVISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;143;09/10/2008;8053;BAZEILLES;8;True;843004.07;6955669.25;310;Old clayey sedimentary deposits;ND;ND;ND;ND;BRUNISOL redoxique luvique limono-argileux sur terrasse alluviale argileuse;ND;16;BRUNISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;144;18/06/2008;8281;MATTON-ET-CLEMENCY;8;True;858994.35;6955532.1;514;Sandy loam;450;Sandstone;ND;ND;LUVISOL TYPIQUE redoxique (oligosature ?) issu de limon de plateau, sur sable;ND;73;LUVISOL TYPIQUE;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;147;15/02/2007;50425;RAUVILLE-LA-BIGOT;50;True;363162.02;6943689.29;510;Residual loam;ND;ND;ND;ND;REDOXISOL limoneux profond lessive sur argile greseusea  130 cm;ND;116;REDOXISOL;ND;ND;1;successions culturales;111;monoculture
1;148;24/10/2006;50251;HUBERVILLE;50;True;379152.09;6943558.67;510;Residual loam;ND;ND;ND;ND;REDOXISOL profond;ND;116;REDOXISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;150;22/11/2005;76481;OCTEVILLE-SUR-MER;76;True;491082.26;6942638.26;410;Old sandy sedimentary deposits;331;Clay-with-flints;ND;ND;NEOLUVISOL issu de limons sableux, cultive, au sommet du versant.;ND;77;NEOLUVISOL;ND;ND;1;successions culturales;130;maraa®chage
1;151;13/02/2007;76250;ETAINHUS;76;True;507072.4;6942506.09;510;Residual loam;331;Clay-with-flints;ND;ND;NEOLUVISOL ISSU DE LIMON;ND;77;NEOLUVISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;152;11/07/2006;76388;LINTOT;76;True;523062.63;6942373.7;521;Loess;ND;ND;ND;ND;NEOLUVISOL de plateau issu de loess;ND;77;NEOLUVISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;153;23/01/2007;76089;BETTEVILLE;76;True;539052.83;6942241.09;331;Clay-with-flints;ND;ND;ND;ND;ALOCRISOL HUMIQUE caillouteux a  silex de pente a  dysmull;ND;2;ALOCRISOL HUMIQUE;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;154;06/10/2005;76287;FRESQUIENNES;76;True;555043.02;6942108.33;510;Residual loam;ND;ND;ND;ND;NEOLUVISOL limoneux issu de limon eolien, cultive, de plateau;ND;77;NEOLUVISOL;ND;ND;1;successions culturales;113;systeme de rotations sans prairie avec interculture
1;155;18/11/2005;76555;SAINT-ANDRE-SUR-CAILLY;76;True;571033.32;6941975.4;521;Loess;ND;ND;ND;ND;NEOLUVISOL issu de limons, cultive, au sommet du versant;ND;77;NEOLUVISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;156;07/12/2007;76544;ROUVRAY-CATILLON;76;True;587023.62;6941842.2;510;Residual loam;ND;ND;ND;ND;NEOLUVISOL sain issu de limons profonds en situation de plateau;ND;77;NEOLUVISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;157;22/06/2006;76423;MENERVAL;76;True;603013.85;6941708.69;410;Old sandy sedimentary deposits;510;Residual loam;ND;ND;COLLUVIOSOL LIMONEUX SABLEUX PEU DIFFERENCIE BIOTURBE;ND;34;COLLUVIOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;158;25/09/2003;60623;SONGEONS;60;True;619004.14;6941574.96;521;Loess;ND;ND;ND;ND;NEOLUVISOL-REDOXISOL recarbonate en surface par travail du sol, issu de loess sur plateau;ND;150;NEOLUVISOL-REDOXISOL;ND;ND;1;successions culturales;113;systeme de rotations sans prairie avec interculture
1;159;24/09/2003;60026;AUCHY-LA-MONTAGNE;60;True;634994.48;6941441.1;521;Loess;331;Clay-with-flints;ND;ND;BRUNISOL-REDOXISOL vertique, bilithique, recarbonate surface par W du sol, issu loess/argile a  silex;ND;21;BRUNISOL-REDOXISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;160;02/04/2003;60123;CAMPREMY;60;True;650984.83;6941307.01;521;Loess;331;Clay-with-flints;ND;ND;LUVISOL tronque limoneux de plateaux issu de loess.;ND;69;LUVISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;161;23/09/2003;60158;COIVREL;60;True;666975.22;6941172.57;521;Loess;331;Clay-with-flints;ND;ND;NEOLUVISOL redoxique, issu de loess, en haut de versant.;ND;77;NEOLUVISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;162;01/04/2003;60329;LABERLIERE;60;True;682965.54;6941037.93;410;Old sandy sedimentary deposits;ND;ND;ND;ND;LUVISOL sablo-limoneux ferrugineux;ND;69;LUVISOL;ND;ND;1;successions culturales;111;monoculture
1;163;13/05/2003;60506;PONT-L'EVEQUE;60;True;698955.79;6940903.07;110;River alluvium;ND;ND;ND;ND;REDUCTISOL argileux, issu d'alluvions calcaires, de vallee humide inondable.;ND;119;REDUCTISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;164;05/09/2003;2686;SAINT-PAUL-AUX-BOIS;2;True;714946;6940767.99;110;River alluvium;ND;ND;ND;ND;CALCOSOL faiblement carbonate limoneux a  argileux hydromorphe issu d'alluvions, vallee, sous prairie;ND;27;CALCOSOL;ND;ND;2;surfaces toujours en herbe;200;Surface toujours en herbe (STH)
1;165;21/03/2007;2619;PREMONTRE;2;True;730936.2;6940632.64;412;Tertiary sands;ND;ND;ND;ND;LUVISOL-REDOXISOL a  micropodzol hydromorphe sableux sur argile en profondeur a  moder;ND;75;LUVISOL-REDOXISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;166;03/11/2003;2408;LAON;2;True;746926.4;6940497.06;430;Eolian sands;220;Secondary chalk;ND;ND;CALCOSOL sableux issu d'un sable de redistribution eolienne sur craie sechant cultive en plaine;ND;27;CALCOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;167;23/05/2003;2498;MONTAIGU;2;True;762916.55;6940361.23;410;Old sandy sedimentary deposits;220;Secondary chalk;ND;ND;CALCOSOL sableux issu d'un sable sur craie sechant cultive en plaine;ND;27;CALCOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;168;10/09/2008;8451;LE THOUR;8;True;778906.68;6940225.18;510;Residual loam;220;Secondary chalk;ND;ND;BRUNISOL luvique pachique issu de limon loessique reposant sur craie blanche remaniee;ND;16;BRUNISOL;ND;ND;1;successions culturales;120;grandes cultures et prairies courte duree
1;169;09/09/2008;8234;INAUMONT;8;True;794896.82;6940088.96;110;River alluvium;ND;ND;ND;ND;FLUVIOSOL TYPIQUE redoxique issu d'alluvions limono-argileuses;ND;50;FLUVIOSOL TYPIQUE;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;170;20/08/2008;8428;SORCY-BAUTHEMONT;8;True;810886.93;6939952.48;410;Old sandy sedimentary deposits;ND;ND;ND;ND;PELOSOL redoxique issu d'argile sableuse glauconieuse de l'Albien;ND;86;PELOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;171;09/07/2008;8261;LOUVERGNY;8;True;826877.01;6939815.78;210;Limestone;ND;ND;ND;ND;CALCOSOL leptique issu de calcaire dur oolithique;ND;27;CALCOSOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;172;27/03/2007;8063;LA BESACE;8;True;842867.06;6939678.9;330;Residual clay from calcareous rocks;ND;ND;ND;ND;LUVISOL-REDOXISOL PLANOSOLIQUE issu de limons sur marnes a  mesomull;ND;75;LUVISOL-REDOXISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;173;28/03/2007;55323;MARTINCOURT-SUR-MEUSE;55;True;858857.11;6939541.84;210;Limestone;ND;ND;ND;ND;CALCOSOL DECARBONATE EN SURFACE limono-argileux caillouteux leptique a  dysmull;ND;27;CALCOSOL;ND;ND;3;surfaces boisees;312;forets de coniferes
1;174;16/09/2008;55546;VERNEUIL-GRAND;55;True;874847.13;6939404.54;310;Old clayey sedimentary deposits;ND;ND;ND;ND;BRUNISOL-REDOXISOL limono-argileux a  sables fins, draine, colluvionne, cultive sur argiles toarcien;ND;21;BRUNISOL-REDOXISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;175;12/09/2008;54485;SAINT-PANCRE;54;True;890837.13;6939267.02;150;Colluvium;230;Marl;ND;ND;BRUNISOL colluvique pachique faiblement redoxique sur marnes;ND;16;BRUNISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;176;11/09/2008;54270;HUSSIGNY-GODBRANGE;54;True;906827.02;6939129.36;210;Limestone;ND;ND;ND;ND;CALCOSOL issu de calcaire dur a  amphimull carbonate sous hetraie a  asperule et mercuriale;ND;27;CALCOSOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;181;06/12/2006;50097;CANVILLE-LA-ROCQUE;50;True;363031.5;6927699.41;510;Residual loam;ND;ND;ND;ND;REDOXISOL limoneux profond lessive.;ND;116;REDOXISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;182;03/10/2006;50333;LES MOITIERS-EN-BAUPTOIS;50;True;379021.33;6927568.77;120;Estuarine/Marine alluvium;ND;ND;ND;ND;REDOXISOL fluvique argileux issu d'alluvions modernes sur tourbe sur argiles marines sous prairie;ND;116;REDOXISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;183;04/11/2005;50089;BRUCHEVILLE;50;True;395011.21;6927437.95;521;Loess;230;Marl;ND;ND;BRUNISOL;ND;16;BRUNISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;184;18/10/2005;14652;SAINT-PIERRE-DU-MONT;14;True;411001.12;6927306.91;230;Marl;ND;ND;ND;ND;BRUNISOL argileux issu de marnes du Bajocien a  Horizon caillouteux de profondeur;ND;16;BRUNISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;189;29/08/2007;14755;VILLERVILLE;14;True;490950.19;6926648.2;331;Clay-with-flints;ND;ND;ND;ND;BRUNISOL colluvial sous prairie, limon-argileux, issue d'argile a  silex, de bas de versant;ND;16;BRUNISOL;ND;ND;2;surfaces toujours en herbe;210;STH 6-10 ans semee
1;190;06/09/2005;27233;FATOUVILLE-GRESTAIN;27;True;506940.15;6926516.03;520;Eolian loam;ND;ND;ND;ND;NEOLUVISOL limoneux, developpe dans un materiau parental issu des limons eoliens, cultive, epais;ND;77;NEOLUVISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;191;27/11/2007;27577;SAINTE-OPPORTUNE-LA-MARE;27;True;522930.16;6926383.62;520;Eolian loam;ND;ND;ND;ND;NEOLUVISOL  limoneux sous prairie naturelle.;ND;77;NEOLUVISOL;ND;ND;2;surfaces toujours en herbe;200;Surface toujours en herbe (STH)
1;192;05/02/2007;76401;LA MAILLERAYE-SUR-SEINE;76;True;538920.14;6926250.97;331;Clay-with-flints;ND;ND;ND;ND;PEYROSOL-LUVISOL REDOXIQUE caillouteux redoxique sur argile a  silex a  moder;ND;93;PEYROSOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;193;22/01/2007;76157;CANTELEU;76;True;554910.11;6926118.17;331;Clay-with-flints;ND;ND;ND;ND;NEOLUVISOL acide sur argile a  silex a  micropodzol en surface a  hemimoder;ND;77;NEOLUVISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;194;06/03/2007;76560;SAINT-AUBIN-EPINAY;76;True;570900.19;6925985.21;510;Residual loam;331;Clay-with-flints;ND;ND;LUVISOL sous foret issu de limon sur argile a  silex, a  micropodzolisation de surface;ND;69;LUVISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;195;11/10/2005;27664;LE TRONQUAY;27;True;586890.28;6925851.99;510;Residual loam;ND;ND;ND;ND;NEOLUVISOL limoneux cultive issu de limons a  silex, peu epais sur plateau;ND;77;NEOLUVISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;196;18/01/2007;76450;MONTROTY;76;True;602880.34;6925718.51;100;Undifferentiated alluvial deposits (or glacial deposits);ND;ND;ND;ND;ARENOSOL-ALOCRISOL TYPIQUE legerement redoxique podzolise a  dysmoder;ND;15;ARENOSOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;197;16/05/2003;60567;SAINT-AUBIN-EN-BRAY;60;True;618870.43;6925584.83;521;Loess;310;Old clayey sedimentary deposits;ND;ND;LUVISOL-REDOXISOL degrade, limono-sableux, issu de loess melange a  des sables sur argile bariole.;ND;75;LUVISOL-REDOXISOL;ND;ND;2;surfaces toujours en herbe;220;STH > 10 ans naturelle ou semee
1;198;16/12/2002;60057;BEAUVAIS;60;True;634860.55;6925450.91;110;River alluvium;ND;ND;ND;ND;REDOXISOL fluvique reductique limoneux carbonate issu d'alluvions modernes sur histosol.;ND;58;HISTOSOL;ND;ND;3;surfaces boisees;330;peupleraies
1;199;14/10/2003;60366;LITZ;60;True;650850.65;6925316.76;521;Loess;ND;ND;ND;ND;LUVISOL-REDOXISOL / PLANOSOL Tronque;ND;75;LUVISOL-REDOXISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;200;07/10/2003;60247;FOUILLEUSE;60;True;666840.77;6925182.37;521;Loess;ND;ND;ND;ND;BRUNISOL luvique, issu de loess sur plateau.;ND;16;BRUNISOL;ND;ND;1;successions culturales;113;systeme de rotations sans prairie avec interculture
1;201;04/04/2003;60337;LACHELLE;60;True;682830.87;6925047.75;521;Loess;ND;ND;ND;ND;LUVISOL limono-sableux de versant a  degradation diffuse issu de loess.;ND;69;LUVISOL;ND;ND;1;successions culturales;113;systeme de rotations sans prairie avec interculture
1;202;15/01/2007;60064;BERNEUIL-SUR-AISNE;60;True;698820.95;6924912.87;ND;ND;ND;ND;ND;ND;CALCISOL REDOXIQUE redoxique sableux sur argile a  dysmoder;ND;24;CALCISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;203;31/01/2007;2562;NOUVRON-VINGRE;2;True;714810.94;6924777.73;300;Clayey materials;ND;ND;ND;ND;CALCISOL PACHIQUE calcique a  reserve calcaire limono-argileux de pente a  eumull;ND;24;CALCISOL;ND;ND;3;surfaces boisees;311;forets caducifoliees
1;204;05/11/2003;2828;VREGNY;2;True;730800.87;6924642.38;520;Eolian loam;ND;ND;ND;ND;LUVISOL erode limono-argileux a  limoneux issu d'un loess en plateau, cultive;ND;69;LUVISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;205;20/05/2003;2531;MOUSSY-VERNEUIL;2;True;746790.8;6924506.79;521;Loess;ND;ND;ND;ND;CALCOSOL limono-argileux faiblement carbonate en surface issu d'un apport colluvial hydromorphe cult;ND;27;CALCOSOL;ND;ND;1;successions culturales;111;monoculture
1;206;04/11/2003;2803;LA VILLE-AUX-BOIS-LES-PONTAVERT;2;True;762780.68;6924370.96;410;Old sandy sedimentary deposits;220;Secondary chalk;ND;ND;CALCOSOL sableux issu d'un materiau sableux sur craie superficielle sur haut de versant cultive;ND;27;CALCOSOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
1;207;21/08/2008;8340;POILCOURT-SYDNEY;8;True;778770.56;6924234.95;600;Detrital formations;ND;ND;ND;ND;CALCOSOL (COLLUVIOSOL) issur de craie remaniee (greze);ND;27;CALCOSOL;ND;ND;1;successions culturales;113;systeme de rotations sans prairie avec interculture
1;208;23/10/2008;8314;NEUFLIZE;8;True;794760.48;6924098.76;510;Residual loam;ND;ND;ND;ND;CALCOSOL leptique issu de limon calcaire sur craie remaniee;ND;27;CALCOSOL;ND;ND;1;successions culturales;113;systeme de rotations sans prairie avec interculture
1;209;19/08/2008;8147;DRICOURT;8;True;810750.38;6923962.33;220;Secondary chalk;ND;ND;ND;ND;CALCOSOL leptique issu de craie cryoturbee;ND;27;CALCOSOL;ND;ND;1;successions culturales;120;grandes cultures et prairies courte duree
1;210;19/03/2007;8490;VOUZIERS;8;True;826740.26;6923825.64;ND;ND;ND;ND;ND;ND;BRUNISOL SATURE REDOXIQUE limoneux a  mesomull;ND;20;BRUNISOL SATURE;ND;ND;3;surfaces boisees;313;forets mixtes
1;211;09/10/2008;8089;BUZANCY;8;True;842730.13;6923688.78;230;Marl;ND;ND;ND;ND;CALCISOL argileux issu de marne  avec calcaire dur;ND;24;CALCISOL;ND;ND;1;successions culturales;112;systeme de rotations sans prairie sans interculture
