analyse_desc;PARAM;valeur;unite;STATION;VILLE;;
Phosphore (P) - méthode Olsen - g/kg;P;0.0688285716;g/kg;288;BELVAL;SOUS;CHATILLON
Phosphore (P) - méthode Olsen - g/kg;P;0.0130727984;g/kg;1587;TRIZAC;;
Phosphore (P) - méthode Olsen - g/kg;P;0.0029841032;g/kg;812;VITRY-EN-MONTAGNE;;
Phosphore (P) - méthode Olsen - g/kg;P;0.0033148944000000002;g/kg;644;ILLOUD;;
Phosphore (P) - méthode Olsen - g/kg;P;0.015003868400000002;g/kg;1677;SAINT-FRONT;;
Phosphore (P) - méthode Olsen - g/kg;P;0.0030980036;g/kg;1887;SAINT-MARTIN-DE-LANSUSCLE;;
Phosphore (P) - méthode Olsen - g/kg;P;0.0088515012;g/kg;2276;AULUS-LES-BAINS;;
Phosphore (P) - méthode Olsen - g/kg;P;0.0123880868;g/kg;2312;PORTA;;
Phosphore (P) - méthode Olsen - g/kg;P;0.0063570388;g/kg;1686;PERIER;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;29.22;g/kg;1366;MAZERAY;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;21.89;g/kg;1826;GREZET-CAVAGNAN;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;24.94;g/kg;2076;ARLES;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;30.38;g/kg;2011;GOUTZ;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;32.57;g/kg;1875;CASTELNAU-MONTRATIER;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;18.84;g/kg;1537;EYZERAC;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;26.79;g/kg;1166;SAINT-PIERRE-DE-MAILLE;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;23.93;g/kg;1660;SAINT-LAURENT-DES-BATONS;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;41.53;g/kg;1491;PLASSAC-ROUFFIAC;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;43.61;g/kg;1243;SOUVIGNE;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;19.37;g/kg;609;BEDEE;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;47;g/kg;2034;LAURIS;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;26.43;g/kg;408;SAIZERAIS;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;10.6;g/kg;792;SAVIGNY-SUR-BRAYE;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;38.32;g/kg;2205;EVENOS;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;16.36;g/kg;620;AVESNES-EN-SAOSNOIS;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;17.28;g/kg;1893;CAIRANNE;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;31.26;g/kg;223;SAINTE-MARGUERITE-D'ELLE;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;12.1;g/kg;1180;MALTAT;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;15.64;g/kg;152;LINTOT;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;20.06;g/kg;423;GUICLAN;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;10.75;g/kg;1141;TAGNIERE;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;22.55;g/kg;157;MENERVAL;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;10.6;g/kg;1694;LANTON;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;16.42;g/kg;2021;BELMONT-SUR-RANCE;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;47.9;g/kg;1706;CALES;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;10.74;g/kg;1556;PEAGE-DE-ROUSSILLON;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;29.15;g/kg;730;MAISONCELLES-DU-MAINE;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;15.86;g/kg;1372;SAINT-MAURICE-DES-LIONS;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;16.15;g/kg;1477;BREGNIER-CORDON;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;12.04;g/kg;1030;PLAINE;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;8.87;g/kg;788;MEZERAY;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;33.36;g/kg;1237;TRANCHE-SUR-MER;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;14.9;g/kg;2142;LESCAR;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;15.31;g/kg;291;SUIPPES;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;26.84;g/kg;2182;LAGOS;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;16.42;g/kg;827;ILE-D'ARZ;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;21.16;g/kg;391;PARIS;6E;ARRONDISSEMENT
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;53.48;g/kg;633;PONT-SUR-YONNE;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;51;g/kg;1768;AUCELON;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;16.09;g/kg;805;AUXERRE;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;28.9;g/kg;1992;PUIMOISSON;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;27.38;g/kg;476;DAHLENHEIM;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;42.65;g/kg;1996;LE;MAS;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;32.8;g/kg;2260;QUINTILLAN;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;27.13;g/kg;137;CRECY-SUR-SERRE;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;25.33;g/kg;2257;FESTES-ET-SAINT-ANDRE;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;11.21;g/kg;1058;LOSNE;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;56.17;g/kg;1064;COMBES;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;32.05;g/kg;1310;VONNAS;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;19.89;g/kg;1274;CHENS-SUR-LEMAN;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;56.37;g/kg;1090;BENGY-SUR-CRAON;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;15.32;g/kg;1174;DREVANT;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;18.88;g/kg;926;LEVONCOURT;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;27.49;g/kg;870;MONTJUSTIN-ET-VELOTTE;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;17.87;g/kg;1837;BELCASTEL;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;14.43;g/kg;400;BUSSY-LETTRE;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;22.06;g/kg;1549;AUZON;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;47.6;g/kg;215;MERCY-LE-HAUT;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;99.43;g/kg;1464;AURIERES;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;35.27;g/kg;288;BELVAL;SOUS;CHATILLON
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;65.67;g/kg;1587;TRIZAC;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;33.71;g/kg;812;VITRY-EN-MONTAGNE;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;26.84;g/kg;644;ILLOUD;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;79.19;g/kg;1677;SAINT-FRONT;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;25.92;g/kg;1887;SAINT-MARTIN-DE-LANSUSCLE;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;62.17;g/kg;2276;AULUS-LES-BAINS;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;36.96;g/kg;2312;PORTA;;
Teneur en eau résiduelle à 105°C - g/kg;Hum_res;27.67;g/kg;1686;PERIER;;
