scenario_family,scenario,baseline_scenario,unit_type,iter,inference,stability,inference_label
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,10,bray_curtis_cor,0.9748097124988767,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,10,jaccard_pa_cor,0.9172964587039871,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,10,sorensen_pa_cor,0.9269142759231085,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_10pct,species_baseline,species_units,10,procrustes_r2,0.9669904268556253,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,1,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,1,q0_cor,0.9530055555450253,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,1,q1_cor,0.9826063450811457,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,1,q2_cor,0.9864803765397094,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,1,coverage_chao_cor,0.9863204262451123,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,1,bray_curtis_cor,0.9950972624643722,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,1,jaccard_pa_cor,0.9610532796240328,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,1,sorensen_pa_cor,0.9699324034044305,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,1,procrustes_r2,0.9953467456480933,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,2,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,2,q0_cor,0.9681040769933286,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,2,q1_cor,0.9823958486322687,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,2,q2_cor,0.9864344607575286,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,2,coverage_chao_cor,0.9883540267587777,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,2,bray_curtis_cor,0.9951209034808136,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,2,jaccard_pa_cor,0.9633946994403133,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,2,sorensen_pa_cor,0.9694614265610609,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,2,procrustes_r2,0.9908862664172406,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,3,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,3,q0_cor,0.9709387970744618,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,3,q1_cor,0.9744443761881291,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,3,q2_cor,0.9805239909549346,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,3,coverage_chao_cor,0.9623881462444895,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,3,bray_curtis_cor,0.993968451393033,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,3,jaccard_pa_cor,0.9786275204305253,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,3,sorensen_pa_cor,0.9843155288129691,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,3,procrustes_r2,0.9985859388682929,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,4,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,4,q0_cor,0.9735178461039087,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,4,q1_cor,0.9774003819428121,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,4,q2_cor,0.9787564675552309,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,4,coverage_chao_cor,0.9599936563542502,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,4,bray_curtis_cor,0.9931659637443346,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,4,jaccard_pa_cor,0.9654062938644024,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,4,sorensen_pa_cor,0.9721380275128535,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,4,procrustes_r2,0.9923029559978629,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,5,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,5,q0_cor,0.9707086912275519,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,5,q1_cor,0.9761587919445978,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,5,q2_cor,0.9750415621381889,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,5,coverage_chao_cor,0.9422980020772467,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,5,bray_curtis_cor,0.9940300063486947,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,5,jaccard_pa_cor,0.9749928451396701,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,5,sorensen_pa_cor,0.9802673716457978,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,5,procrustes_r2,0.9951250958485838,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,6,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,6,q0_cor,0.9745297251540165,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,6,q1_cor,0.9816577056208968,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,6,q2_cor,0.9826070032777477,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,6,coverage_chao_cor,0.989181065577821,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,6,bray_curtis_cor,0.9940208547864279,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,6,jaccard_pa_cor,0.9720778081303256,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,6,sorensen_pa_cor,0.9767167850986566,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,6,procrustes_r2,0.9905895794300086,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,7,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,7,q0_cor,0.975152725051098,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,7,q1_cor,0.9870178250937877,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,7,q2_cor,0.9901888411875489,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,7,coverage_chao_cor,0.9841918374139135,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,7,bray_curtis_cor,0.9974060557372746,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,7,jaccard_pa_cor,0.9777311661024968,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,7,sorensen_pa_cor,0.9820376213844224,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,7,procrustes_r2,0.9983861541887393,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,8,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,8,q0_cor,0.9719746023780442,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,8,q1_cor,0.9785430439012072,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,8,q2_cor,0.9780940039528089,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,8,coverage_chao_cor,0.9764799199912187,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,8,bray_curtis_cor,0.9923946863728788,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,8,jaccard_pa_cor,0.9725874692996888,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,8,sorensen_pa_cor,0.9800460129459077,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,8,procrustes_r2,0.9893838443213638,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,9,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,9,q0_cor,0.968255524563559,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,9,q1_cor,0.9784804792385787,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,9,q2_cor,0.9834632357981157,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,9,coverage_chao_cor,0.9481962981991453,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,9,bray_curtis_cor,0.9966077327371875,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,9,jaccard_pa_cor,0.9770897289954574,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,9,sorensen_pa_cor,0.9828463911872,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,9,procrustes_r2,0.998308839247724,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,10,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,10,q0_cor,0.9742248157089735,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,10,q1_cor,0.986980140435416,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,10,q2_cor,0.9901505717832443,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,10,coverage_chao_cor,0.988978874191877,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,10,bray_curtis_cor,0.99758571462526,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,10,jaccard_pa_cor,0.9711718016933061,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,10,sorensen_pa_cor,0.9761823238538027,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_3pct,species_baseline,species_units,10,procrustes_r2,0.9951233185464572,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,1,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,1,q0_cor,0.9703854533568105,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,1,q1_cor,0.9766485891139859,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,1,q2_cor,0.9802981043187259,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,1,coverage_chao_cor,0.976648375555695,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,1,bray_curtis_cor,0.9926391159096579,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,1,jaccard_pa_cor,0.95848480055259,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,1,sorensen_pa_cor,0.9683607450016847,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,1,procrustes_r2,0.9974805801006539,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,2,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,2,q0_cor,0.9505976598016239,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,2,q1_cor,0.9658792074542842,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,2,q2_cor,0.9677358466221827,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,2,coverage_chao_cor,0.9367409581711286,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,2,bray_curtis_cor,0.990365837557029,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,2,jaccard_pa_cor,0.9543792590511401,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,2,sorensen_pa_cor,0.9629074612446751,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,2,procrustes_r2,0.9929811006250027,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,3,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,3,q0_cor,0.94969966559791,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,3,q1_cor,0.9613020653219045,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,3,q2_cor,0.9513092580917452,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,3,coverage_chao_cor,0.9226958823629966,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,3,bray_curtis_cor,0.9824951838059449,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,3,jaccard_pa_cor,0.9408824402425456,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,3,sorensen_pa_cor,0.9512059705724877,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,3,procrustes_r2,0.9876077411424409,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,4,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,4,q0_cor,0.9589133134682399,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,4,q1_cor,0.9653325253204584,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,4,q2_cor,0.9602223723417941,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,4,coverage_chao_cor,0.9228113249416041,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,4,bray_curtis_cor,0.985452917288114,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,4,jaccard_pa_cor,0.94874728275896,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,4,sorensen_pa_cor,0.9550780902960601,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,4,procrustes_r2,0.9854870663060546,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,5,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,5,q0_cor,0.9613154113802073,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,5,q1_cor,0.9811152204251934,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,5,q2_cor,0.9867207959226024,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,5,coverage_chao_cor,0.9771667212472623,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,5,bray_curtis_cor,0.9922945288560446,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,5,jaccard_pa_cor,0.9465157148801301,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,5,sorensen_pa_cor,0.9572232413609494,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,5,procrustes_r2,0.9845683934821328,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,6,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,6,q0_cor,0.9583894406492405,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,6,q1_cor,0.9735439719672845,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,6,q2_cor,0.9738531851279668,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,6,coverage_chao_cor,0.985885861871684,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,6,bray_curtis_cor,0.9934179934978614,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,6,jaccard_pa_cor,0.9606476043680294,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,6,sorensen_pa_cor,0.9663397212392328,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,6,procrustes_r2,0.9964966764584899,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,7,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,7,q0_cor,0.9568178388591242,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,7,q1_cor,0.9670866809958012,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,7,q2_cor,0.9697205553475775,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,7,coverage_chao_cor,0.9809187312389511,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,7,bray_curtis_cor,0.9913049443194055,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,7,jaccard_pa_cor,0.950476318523145,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,7,sorensen_pa_cor,0.9583624911304833,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,7,procrustes_r2,0.994082783180297,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,8,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,8,q0_cor,0.957191260703499,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,8,q1_cor,0.9723724892930078,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,8,q2_cor,0.9722349819039626,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,8,coverage_chao_cor,0.9269666420392755,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,8,bray_curtis_cor,0.9906449753701714,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,8,jaccard_pa_cor,0.964858641463659,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,8,sorensen_pa_cor,0.9707036604737053,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,8,procrustes_r2,0.9960662577132748,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,9,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,9,q0_cor,0.9595827105751379,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,9,q1_cor,0.9788608914078532,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,9,q2_cor,0.98844615224081,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,9,coverage_chao_cor,0.9820362050005638,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,9,bray_curtis_cor,0.9946361884958207,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,9,jaccard_pa_cor,0.963395684438584,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,9,sorensen_pa_cor,0.9710371830413435,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,9,procrustes_r2,0.9955644028737656,ordination Procrustes R2
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,10,abundance_cor,1,total abundance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,10,q0_cor,0.9645590608664295,q0 richness / number of units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,10,q1_cor,0.9723631482342179,Hill q1 / effective units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,10,q2_cor,0.9671392232643858,Hill q2 / dominant units
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,10,coverage_chao_cor,0.9725266752472616,sample coverage Chao
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,10,bray_curtis_cor,0.9928785655073281,Bray-Curtis abundance distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,10,jaccard_pa_cor,0.9665743581728014,Jaccard presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,10,sorensen_pa_cor,0.9754887317592773,Sørensen presence-absence distance
species_error_strict,species_same_genus_taxref_mainland_5pct,species_baseline,species_units,10,procrustes_r2,0.9917643235839042,ordination Procrustes R2
workflow_filtering,rtu_expert_difficult_genera_to_genus,rtu_mixed_best_available,mixed_RTU_expert_reporting,1,abundance_cor,1,total abundance
workflow_filtering,rtu_expert_difficult_genera_to_genus,rtu_mixed_best_available,mixed_RTU_expert_reporting,1,q0_cor,0.9972918878239947,q0 richness / number of units
workflow_filtering,rtu_expert_difficult_genera_to_genus,rtu_mixed_best_available,mixed_RTU_expert_reporting,1,q1_cor,0.992185788279266,Hill q1 / effective units
workflow_filtering,rtu_expert_difficult_genera_to_genus,rtu_mixed_best_available,mixed_RTU_expert_reporting,1,q2_cor,0.9894707797116562,Hill q2 / dominant units
workflow_filtering,rtu_expert_difficult_genera_to_genus,rtu_mixed_best_available,mixed_RTU_expert_reporting,1,coverage_chao_cor,0.999999776446074,sample coverage Chao
workflow_filtering,rtu_expert_difficult_genera_to_genus,rtu_mixed_best_available,mixed_RTU_expert_reporting,1,bray_curtis_cor,0.9893921279250368,Bray-Curtis abundance distance
workflow_filtering,rtu_expert_difficult_genera_to_genus,rtu_mixed_best_available,mixed_RTU_expert_reporting,1,jaccard_pa_cor,0.991401232271127,Jaccard presence-absence distance
workflow_filtering,rtu_expert_difficult_genera_to_genus,rtu_mixed_best_available,mixed_RTU_expert_reporting,1,sorensen_pa_cor,0.9919452492504913,Sørensen presence-absence distance
workflow_filtering,rtu_expert_difficult_genera_to_genus,rtu_mixed_best_available,mixed_RTU_expert_reporting,1,procrustes_r2,0.9834740841457881,ordination Procrustes R2
workflow_filtering,rtu_mixed_best_available,rtu_mixed_best_available,mixed_RTU,1,abundance_cor,1,total abundance
workflow_filtering,rtu_mixed_best_available,rtu_mixed_best_available,mixed_RTU,1,q0_cor,1,q0 richness / number of units
workflow_filtering,rtu_mixed_best_available,rtu_mixed_best_available,mixed_RTU,1,q1_cor,1,Hill q1 / effective units
workflow_filtering,rtu_mixed_best_available,rtu_mixed_best_available,mixed_RTU,1,q2_cor,0.9999999999999998,Hill q2 / dominant units
workflow_filtering,rtu_mixed_best_available,rtu_mixed_best_available,mixed_RTU,1,coverage_chao_cor,0.9999999999999999,sample coverage Chao
workflow_filtering,rtu_mixed_best_available,rtu_mixed_best_available,mixed_RTU,1,bray_curtis_cor,1,Bray-Curtis abundance distance
workflow_filtering,rtu_mixed_best_available,rtu_mixed_best_available,mixed_RTU,1,jaccard_pa_cor,1,Jaccard presence-absence distance
workflow_filtering,rtu_mixed_best_available,rtu_mixed_best_available,mixed_RTU,1,sorensen_pa_cor,1,Sørensen presence-absence distance
workflow_filtering,rtu_mixed_best_available,rtu_mixed_best_available,mixed_RTU,1,procrustes_r2,0.9999999999999996,ordination Procrustes R2
workflow_filtering,rtu_rare_species_to_genus,rtu_mixed_best_available,mixed_RTU,1,abundance_cor,1,total abundance
workflow_filtering,rtu_rare_species_to_genus,rtu_mixed_best_available,mixed_RTU,1,q0_cor,1,q0 richness / number of units
workflow_filtering,rtu_rare_species_to_genus,rtu_mixed_best_available,mixed_RTU,1,q1_cor,1,Hill q1 / effective units
workflow_filtering,rtu_rare_species_to_genus,rtu_mixed_best_available,mixed_RTU,1,q2_cor,0.9999999999999998,Hill q2 / dominant units
workflow_filtering,rtu_rare_species_to_genus,rtu_mixed_best_available,mixed_RTU,1,coverage_chao_cor,0.9999999999999999,sample coverage Chao
workflow_filtering,rtu_rare_species_to_genus,rtu_mixed_best_available,mixed_RTU,1,bray_curtis_cor,0.9999192877403943,Bray-Curtis abundance distance
workflow_filtering,rtu_rare_species_to_genus,rtu_mixed_best_available,mixed_RTU,1,jaccard_pa_cor,0.9996894718645817,Jaccard presence-absence distance
workflow_filtering,rtu_rare_species_to_genus,rtu_mixed_best_available,mixed_RTU,1,sorensen_pa_cor,0.9996486046147679,Sørensen presence-absence distance
