varied_parameter,factor_label,factor_value,factor_value_label,scenario,scenario_label,scenario_domain,mechanism,intensity_type,requested_intensity,intensity_label,n_replicates,delta_alpha_med,delta_alpha_p10,delta_alpha_p90,delta_gamma_med,delta_gamma_p10,delta_gamma_p90,delta_occupancy_med,delta_occupancy_p10,delta_occupancy_p90,apparent_differentiation_probability,apparent_homogenisation_probability
mean_species_per_genus,Mean species per genus,4,4,id_regional_uniform_5pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.05,    5%,5,40.886699507389146,39.18187874750167,43.79048220074009,140.25974025974025,128.33333333333334,158.70813397129186,-41.94879089615932,-45.428103607548856,-37.86809533842331,1,0
mean_species_per_genus,Mean species per genus,4,4,workflow_difficult_genera_to_genus,Difficult genera reported at genus,fixed_workflow,difficult_to_genus,fixed_workflow,NA,fixed,5,-1.6748768472906344,-2.0133673732824575,-0.16877637130801224,-6.578947368421052,-9.554655870445345,-3.6363636363636376,5.03439107566036,3.5324208159756636,8.613540631815823,0,1
mean_species_per_genus,Mean species per genus,4,4,workflow_drop_unresolved_10pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.1,   10%,5,-33.81049761417859,-34.08835059049257,-32.88861413959762,-35.59322033898305,-36.647382920110196,-34.46537235583889,3.7472714043172575,0.8312197485516032,4.874378865365239,0,1
mean_species_per_genus,Mean species per genus,4,4,workflow_drop_unresolved_1pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.01,    1%,5,-8.310991957104562,-8.869677205465134,-8.071155459700535,-28.703703703703702,-29.203463945811542,-27.582436959971787,28.602764527697506,25.850161517164068,29.848677153762367,0,1
mean_species_per_genus,Mean species per genus,4,4,workflow_drop_unresolved_20pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.2,   20%,5,-40.63472308649658,-41.21183521146581,-39.4511554187755,-36.97478991596638,-38.01652892561984,-35.988980716253444,-4.994087665647302,-7.036765237595921,-3.930927260048086,1,0
mean_species_per_genus,Mean species per genus,4,4,workflow_drop_unresolved_3pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.03,    3%,5,-18.96024464831805,-20.55205111925779,-18.469703257652167,-34.45378151260504,-35.193564605329314,-33.32123137432872,23.58602477744653,20.23603706238733,25.33808336365966,0,1
mean_species_per_genus,Mean species per genus,4,4,workflow_drop_unresolved_5pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.05,    5%,5,-24.911284599006397,-25.772796028390797,-24.019679405019858,-35.59322033898305,-36.151515151515156,-34.12933869199854,15.4462242562929,13.316766045822305,18.803377105568618,0,1
mean_species_per_genus,Mean species per genus,4,4,workflow_family_level,Family-level aggregation,fixed_workflow,family_level,fixed_workflow,NA,fixed,5,-74.58128078817735,-75.37850319841657,-70.07269227922126,-87.01298701298701,-88.55600539811067,-84.60697197539302,92.67605633802818,85.36365385111165,132.24342465358797,0,1
mean_species_per_genus,Mean species per genus,4,4,workflow_genus_level,Genus-level aggregation,fixed_workflow,genus_level,fixed_workflow,NA,fixed,5,-11.83098591549295,-14.214339116759898,-10.124449053668656,-40.25974025974026,-41.34532134532135,-38.68421052631579,47.312058256586006,43.3017278743031,50.35054318697655,0,1
mean_species_per_genus,Mean species per genus,4,4,workflow_mixed_rtu_10pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.1,   10%,5,47.6056338028169,46.7031655962254,48.74310691868844,57.142857142857146,54.412955465587046,58.383458646616546,-5.475810738968643,-7.369898569612864,-3.9096494115370586,1,0
mean_species_per_genus,Mean species per genus,4,4,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,5,8.078817733990144,7.51108132030559,9.992257639403679,35.526315789473685,32.91497975708502,46.23376623376623,-20.252522837055803,-25.53071884121391,-18.57304128708748,1,0
mean_species_per_genus,Mean species per genus,4,4,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,5,61.03286384976527,58.58630023975871,62.29136058537148,57.89473684210526,56.234817813765176,58.44155844155844,2.331691297208548,0.26666679656458536,3.3231570559764836,0.2,0.8
mean_species_per_genus,Mean species per genus,4,4,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,5,24.334975369458128,22.704073827325,25.447462780757878,51.94805194805195,50.77922077922078,54.97300944669366,-19.24243181553123,-20.055049408243672,-16.927441249871336,1,0
mean_species_per_genus,Mean species per genus,4,4,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,5,33.39901477832512,32.17942457410782,35.09074701372794,55.26315789473684,51.81818181818181,57.69651401230348,-13.34326135517498,-15.28862976570623,-12.622700300681931,1,0
mean_species_per_genus,Mean species per genus,4,4,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,5,0,0,0,0,-1.3089542036910458,0,0,0,1.3263157894736812,0,0.4
mean_species_per_genus,Mean species per genus,8,8,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,5,46.0387323943662,44.73296594458694,52.188624576629984,0,0,0,46.03873239436618,44.73296594458695,52.18862457662998,0,1
mean_species_per_genus,Mean species per genus,8,8,id_observed_rare_weighted_1pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.01,    1%,5,6.8359375,6.195060319629231,7.94944717615357,0,0,0,6.835937499999992,6.195060319629219,7.949447176153567,0,1
mean_species_per_genus,Mean species per genus,8,8,id_observed_rare_weighted_20pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.2,   20%,5,68.83802816901408,65.16849937780938,76.0678847375106,0,0,0,68.83802816901407,65.16849937780941,76.06788473751057,0,1
mean_species_per_genus,Mean species per genus,8,8,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,5,18.311874105865527,16.629707382003353,20.848921654929583,0,0,0,18.311874105865517,16.629707382003353,20.84892165492957,0,1
mean_species_per_genus,Mean species per genus,8,8,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,5,28.826895565092986,26.857442043399192,29.23305457746479,0,-0.7692307692307694,0,28.82689556509299,26.85744204339919,30.207409228095845,0,1
mean_species_per_genus,Mean species per genus,8,8,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,5,47.79929577464789,44.275084440155425,50.7705169083404,0,0,0,47.79929577464789,44.27508444015543,50.770516908340376,0,1
mean_species_per_genus,Mean species per genus,8,8,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,5,7.042253521126757,6.384060650887575,7.780668888299365,0,0,0,7.042253521126748,6.384060650887573,7.780668888299356,0,1
mean_species_per_genus,Mean species per genus,8,8,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,5,70.42253521126763,65.03449560233977,78.48107734441152,0,-0.7692307692307694,0,72.63581488933599,65.03449560233977,78.4810773444115,0,1
mean_species_per_genus,Mean species per genus,8,8,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,5,18.458933107535987,16.393580008634473,19.511718750000007,0,0,0,18.458933107535973,16.393580008634483,19.511718749999993,0,1
mean_species_per_genus,Mean species per genus,8,8,id_observed_uniform_5pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.05,    5%,5,28.619813717188826,25.398328973766404,30.803532130281695,0,0,0,28.619813717188823,25.398328973766418,30.803532130281678,0,1
mean_species_per_genus,Mean species per genus,8,8,id_regional_difficult_bias_10pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.1,   10%,5,77.39204064352245,74.98705621301775,79.2383485462129,222.07792207792207,202.67881241565453,227.83216783216784,-44.94317278652043,-45.90400996662389,-41.53865432413486,1,0
mean_species_per_genus,Mean species per genus,8,8,id_regional_difficult_bias_1pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.01,    1%,5,8.869814020028617,7.877681213017752,9.693966082694306,79.22077922077922,57.0334928229665,83.07692307692307,-39.17815403056638,-40.17442408781715,-31.19286319354705,1,0
mean_species_per_genus,Mean species per genus,8,8,id_regional_difficult_bias_20pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.2,   20%,5,137.3412362404742,127.88553994082842,138.21248665095004,245.45454545454547,222.1496924128503,251.28205128205127,-31.33802816901409,-32.995756146628054,-28.362861398542474,1,0
mean_species_per_genus,Mean species per genus,8,8,id_regional_difficult_bias_3pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.03,    3%,5,27.396280400572245,27.111455251479285,28.439493864116116,150,117.95283663704716,170.11655011655012,-48.552074513124474,-52.57807201582459,-41.30269274511676,1,0
mean_species_per_genus,Mean species per genus,8,8,id_regional_difficult_bias_5pct,Difficult-genus regional-pool error,identification_error,regional_difficult_bias,identification_error_rate,0.05,    5%,5,41.992187500000014,40.15324825850456,45.105331560176516,187.17948717948718,154.56254272043745,190.7092907092907,-50.23334922905739,-51.04592152163215,-43.68275645493071,1,0
mean_species_per_genus,Mean species per genus,8,8,id_regional_uniform_10pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.1,   10%,5,84.37500000000001,79.45422843944306,85.05515928187148,227.27272727272728,215.41695146958307,235.12820512820514,-44.261712542621915,-45.675504135035126,-41.855629601459995,1,0
mean_species_per_genus,Mean species per genus,8,8,id_regional_uniform_1pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.01,    1%,5,8.890770533446233,8.367696005917159,10.311007676963069,75.64102564102564,67.00615174299384,100.05994005994005,-38.00379487876785,-44.747145965924304,-35.02046655883564,1,0
mean_species_per_genus,Mean species per genus,8,8,id_regional_uniform_20pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.2,   20%,5,147.1634208298053,144.34390365863823,151.3998792918455,246.75324675324674,236.93657219973008,254.60539460539457,-27.80167849200466,-30.750426803698517,-26.190411790233526,1,0
mean_species_per_genus,Mean species per genus,8,8,id_regional_uniform_3pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.03,    3%,5,26.926333615580027,25.32904148783977,27.329985832152673,157.69230769230768,134.24128503075872,175.26473526473524,-50.74500486559582,-54.002376054985525,-46.17745851523512,1,0
mean_species_per_genus,Mean species per genus,8,8,id_regional_uniform_5pct,Regional-pool congeneric error,identification_error,regional_uniform,identification_error_rate,0.05,    5%,5,43.58974358974359,41.0171976062383,46.47408843141406,193.5064935064935,168.1511470985155,209.27072927072925,-51.07783072384842,-53.52082337751882,-46.578773056215205,1,0
mean_species_per_genus,Mean species per genus,8,8,workflow_difficult_genera_to_genus,Difficult genera reported at genus,fixed_workflow,difficult_to_genus,fixed_workflow,NA,fixed,5,-2.2015241320914405,-8.614510684907005,-0.7381170653109955,-7.792207792207792,-11.484480431848853,-6.193806193806195,5.270104172963392,2.3809238569430233,7.830638888128346,0,1
mean_species_per_genus,Mean species per genus,8,8,workflow_drop_unresolved_10pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.1,   10%,5,-30.83778966131907,-32.87783792141029,-30.3461027437353,-27.358490566037737,-29.921601334445374,-26.135239142385927,-5.123634535399246,-6.1188938409197675,-3.656926390064908,1,0
mean_species_per_genus,Mean species per genus,8,8,workflow_drop_unresolved_1pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.01,    1%,5,-8.688656476267086,-9.114960740407275,-8.164885735214352,-23,-26.633986928104576,-21.789690721649485,18.271558949525055,17.387872424913983,24.144663146687044,0,1
mean_species_per_genus,Mean species per genus,8,8,workflow_drop_unresolved_20pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.2,   20%,5,-37.26673984632272,-39.64133889363629,-35.98544070711036,-28.30188679245283,-29.908256880733944,-26.515723270440255,-13.847563682183306,-14.413185657377062,-11.512778487843207,1,0
mean_species_per_genus,Mean species per genus,8,8,workflow_drop_unresolved_3pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.03,    3%,5,-17.65053128689493,-19.34713375796178,-17.121985596177325,-26.41509433962264,-29.376146788990827,-25.678733031674206,12.529589273775315,11.253767473393335,14.206475583864123,0,1
mean_species_per_genus,Mean species per genus,8,8,workflow_drop_unresolved_5pct,Dropping unresolved records,reporting_workflow,drop_unresolved,unresolved_reporting_rate,0.05,    5%,5,-24.435847840103158,-25.007495552539584,-23.968626506990837,-28.037383177570092,-29.754525167369206,-26.56927683513293,4.738052645029392,3.499386572151475,6.9643687626374575,0,1
mean_species_per_genus,Mean species per genus,8,8,workflow_family_level,Family-level aggregation,fixed_workflow,family_level,fixed_workflow,NA,fixed,5,-83.984375,-86.47378548832336,-81.15283574412084,-93.58974358974359,-94.8178137651822,-92.72727272727272,185.5226824457594,114.8250518849866,201.46042813293815,0,1
mean_species_per_genus,Mean species per genus,8,8,workflow_genus_level,Genus-level aggregation,fixed_workflow,genus_level,fixed_workflow,NA,fixed,5,-26.672311600338688,-27.02004537732475,-14.251395949662474,-60.526315789473685,-62.107892107892106,-56.58341658341658,96.20678617157489,85.86013873986647,97.88804207656878,0,1
mean_species_per_genus,Mean species per genus,8,8,workflow_mixed_rtu_10pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.1,   10%,5,42.56080114449213,41.784736187552916,46.52054337861489,38.1578947368421,37.37262737262738,42.90376290376291,3.128720238095238,2.203382442794998,3.743429557781858,0,1
mean_species_per_genus,Mean species per genus,8,8,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,5,9.084406294706719,8.822597103714802,9.78268045774649,32.05128205128205,29.399460188933872,36.883116883116884,-17.66727226391983,-20.328105072115047,-15.167024111312866,1,0
