varied_parameter,factor_label,factor_value,factor_value_label,scenario,scenario_label,scenario_domain,mechanism,intensity_type,requested_intensity,intensity_label,metric,n_replicates,relative_delta_med,relative_delta_p10,relative_delta_p90
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_1pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.01,    1%,mean_occupancy,5,3.0693069306930583,1.1332447269201056,3.9243965916247494
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_1pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.01,    1%,mean_sorensen,5,-0.017027973906105838,-0.5210925814881372,0.14991301361835835
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_20pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.2,   20%,alpha_q0,5,22.673267326732667,11.766240956560729,26.56927150910898
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_20pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.2,   20%,alpha_q1,5,12.767789376943597,6.788687487662627,18.416032684592683
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_20pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.2,   20%,alpha_q2,5,7.533237894184713,4.072840215433688,13.636104688991217
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_20pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.2,   20%,gamma,5,0,0,0
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_20pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.2,   20%,mean_bray_curtis,5,-1.332135124832786,-2.192651422386941,-0.8573528384802946
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_20pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.2,   20%,mean_jaccard,5,-3.1778473620384102,-4.506678458895166,-1.650061053202227
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_20pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.2,   20%,mean_occupancy,5,22.673267326732667,11.766240956560729,26.56927150910899
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_20pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.2,   20%,mean_sorensen,5,-5.154358487401433,-7.166580527729885,-2.6656443729834374
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,alpha_q0,5,6.534653465346536,3.293956902315469,8.580516415894623
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,alpha_q1,5,2.3424668425519175,1.3359727325730706,3.846231887869553
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,alpha_q2,5,1.2195316136727214,0.7247668233948342,2.3488087731833796
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,gamma,5,0,0,0
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,mean_bray_curtis,5,-0.1472730134281904,-0.329113456546655,-0.13153494297369622
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,mean_jaccard,5,-0.19798661942686124,-0.7958751735107881,-0.10417499428967225
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,mean_occupancy,5,6.534653465346525,3.2939569023154758,8.580516415894627
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_3pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.03,    3%,mean_sorensen,5,-0.35154168948674763,-1.3424218758149562,-0.22242236057164766
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,alpha_q0,5,10.396039603960396,4.929408965004781,12.511013483265428
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,alpha_q1,5,4.427894097428302,1.9798402636074863,6.228138412962984
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,alpha_q2,5,2.2068719836123187,0.9926078359492425,3.8991211080835155
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,gamma,5,0,0,0
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,mean_bray_curtis,5,-0.2978557977978938,-0.5333981122209547,-0.18938890362649796
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,mean_jaccard,5,-0.3624854013960253,-1.2188918223826553,-0.2342911647577062
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,mean_occupancy,5,10.39603960396039,4.929408965004785,12.511013483265423
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_rare_weighted_5pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.05,    5%,mean_sorensen,5,-0.6253267088906781,-2.0243177850351834,-0.4080536018760278
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,alpha_q0,5,17.128712871287117,9.823396949716132,19.134339456572043
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,alpha_q1,5,8.9708478366563,4.7960641808878215,11.562243501132876
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,alpha_q2,5,5.2907838332822195,2.7364723938250455,8.254736989789091
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,gamma,5,0,0,0
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,mean_bray_curtis,5,-0.6717702005414112,-0.9912876223727634,-0.515254460388147
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,mean_jaccard,5,-2.0288125577621168,-2.725697876001177,-1.125317109720383
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,mean_occupancy,5,17.128712871287128,9.823396949716129,19.13433945657205
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_10pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.1,   10%,mean_sorensen,5,-3.2796505351511724,-4.424532083508908,-1.8311782022424206
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,alpha_q0,5,3.130287648054145,1.4037587034755639,3.453625183146112
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,alpha_q1,5,1.1753532276033425,0.528883707793294,1.3099166690190414
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,alpha_q2,5,0.6004211826410172,0.2569537737942119,0.7031670369069818
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,gamma,5,0,0,0
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,mean_bray_curtis,5,-0.038084071993813404,-0.05940355862401125,-0.025572439752719348
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,mean_jaccard,5,-0.08116318616718725,-0.20293148546519207,0.08350664168722254
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,mean_occupancy,5,3.130287648054137,1.40375870347556,3.453625183146112
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_1pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.01,    1%,mean_sorensen,5,-0.13783121930583417,-0.3675633126524911,0.1146305171063392
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,alpha_q0,5,21.68316831683168,11.585736418045274,27.122927621345596
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,alpha_q1,5,14.848726390659943,6.863162885243611,20.363002835346194
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,alpha_q2,5,10.219696295390172,4.0685852963295535,16.02400281801666
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,gamma,5,0,0,0
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,mean_bray_curtis,5,-1.1452603601340168,-1.9793229735214366,-0.8466504703141846
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,mean_jaccard,5,-3.183741334053726,-4.8973540929659745,-1.6880158628196646
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,mean_occupancy,5,21.683168316831683,11.58573641804527,27.122927621345596
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_20pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.2,   20%,mean_sorensen,5,-5.099844636845111,-7.7869435266621245,-2.7341702587177217
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,alpha_q0,5,6.937394247038913,4.120781009951218,8.965768325711485
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,alpha_q1,5,3.2045499215838804,1.6870246908272524,4.171162361600662
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,alpha_q2,5,1.6322677829979773,0.8956377976868479,2.7400732728243007
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,gamma,5,0,0,0
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,mean_bray_curtis,5,-0.16423292278769266,-0.2792730072418079,-0.14061614124565697
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,mean_jaccard,5,-0.2759945091480282,-0.7777734823710679,-0.05354436159208829
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,mean_occupancy,5,6.937394247038908,4.120781009951225,8.965768325711498
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_3pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.03,    3%,mean_sorensen,5,-0.47374453067785505,-1.3155646515975723,-0.13219114859327674
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_5pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.05,    5%,alpha_q0,5,9.702970297029704,5.325839022329136,11.696068835218856
regional_observed_ratio,Regional / observed species ratio,12,12,id_observed_uniform_5pct,Observed-pool congeneric error,identification_error,observed_uniform,identification_error_rate,0.05,    5%,alpha_q1,5,3.997869105434026,2.2399070972320447,5.697717948727176
