metric,baseline,target,delta,relative_delta_pct,world_id,replicate_id,scenario
mean_jaccard,0.8401603393331833,0.823041943855034,-0.017118395478149306,-2.0375153023452404,11,4,difficult_genera_to_genus
mean_sorensen,0.7282120496040894,0.7032167566369005,-0.02499529296718883,-3.432419578991881,11,4,difficult_genera_to_genus
alpha_q0,35.857142857142854,32.17857142857143,-3.6785714285714235,-10.258964143426281,11,4,genus_level
alpha_q1,28.870365871647824,25.72594476370226,-3.144421107945565,-10.891518042843881,11,4,genus_level
alpha_q2,24.50092828958666,21.633300244898717,-2.867628044687944,-11.704160800742958,11,4,genus_level
gamma,177,104,-73,-41.24293785310734,11,4,genus_level
mean_occupancy,0.20258272800645682,0.30940934065934067,0.10682661265288385,52.7323398712841,11,4,genus_level
mean_bray_curtis,0.7713845667397841,0.6871206716750197,-0.0842638950647644,-10.923720631448628,11,4,genus_level
mean_jaccard,0.8401603393331833,0.7374594057211378,-0.10270093361204558,-12.223968307472955,11,4,genus_level
mean_sorensen,0.7282120496040894,0.588815430873814,-0.1393966187302753,-19.142311474530224,11,4,genus_level
alpha_q0,35.857142857142854,9.178571428571429,-26.678571428571423,-74.402390438247,11,4,family_level
alpha_q1,28.870365871647824,3.2421934508657975,-25.628172420782025,-88.76982208926628,11,4,family_level
alpha_q2,24.50092828958666,1.9820621417346949,-22.518866147851966,-91.91025695717371,11,4,family_level
gamma,177,21,-156,-88.13559322033899,11,4,family_level
mean_occupancy,0.20258272800645682,0.4370748299319728,0.23449210192551595,115.75128059191803,11,4,family_level
mean_bray_curtis,0.7713845667397841,0.28451313015453966,-0.4868714365852444,-63.11656436723653,11,4,family_level
mean_jaccard,0.8401603393331833,0.6065312205145494,-0.2336291188186339,-27.80768240072605,11,4,family_level
mean_sorensen,0.7282120496040894,0.4468749734034805,-0.2813370762006089,-38.63394959662708,11,4,family_level
alpha_q0,33,54.214285714285715,21.214285714285715,64.28571428571429,11,5,observed_congeneric_error
alpha_q1,26.541874827820912,31.86584278579067,5.3239679579697565,20.05874864721022,11,5,observed_congeneric_error
alpha_q2,22.539713187586926,25.09138652842416,2.551673340837233,11.320788865416846,11,5,observed_congeneric_error
gamma,178,178,0,0,11,5,observed_congeneric_error
mean_occupancy,0.1853932584269663,0.30457463884430175,0.11918138041733545,64.28571428571428,11,5,observed_congeneric_error
mean_bray_curtis,0.7880179597845774,0.7748031544904996,-0.013214805294077814,-1.6769675271982862,11,5,observed_congeneric_error
mean_jaccard,0.8497563445260276,0.7720424542114444,-0.0777138903145832,-9.145432195381845,11,5,observed_congeneric_error
mean_sorensen,0.7426433931139895,0.6333134443969296,-0.10932994871705992,-14.721729127438516,11,5,observed_congeneric_error
alpha_q0,33,95.26785714285714,62.26785714285714,188.69047619047618,11,5,regional_congeneric_error
alpha_q1,26.541874827820912,38.36273917994454,11.820864352123628,44.53665925563451,11,5,regional_congeneric_error
alpha_q2,22.539713187586926,27.222817460840947,4.6831042732540205,20.7771245103203,11,5,regional_congeneric_error
gamma,178,579,401,225.2808988764045,11,5,regional_congeneric_error
mean_occupancy,0.1853932584269663,0.16453861337281026,-0.020854645054156046,-11.248869150423563,11,5,regional_congeneric_error
mean_bray_curtis,0.7880179597845774,0.7900696882178379,0.0020517284332604024,0.2603656944343361,11,5,regional_congeneric_error
mean_jaccard,0.8497563445260276,0.864088577808836,0.014332233282808415,1.686628570075881,11,5,regional_congeneric_error
mean_sorensen,0.7426433931139895,0.7633371727780501,0.020693779664060608,2.786502897075432,11,5,regional_congeneric_error
alpha_q0,33,55,22,66.66666666666667,11,5,rare_weighted_error
alpha_q1,26.541874827820912,31.582241181581615,5.040366353760703,18.99024234895963,11,5,rare_weighted_error
alpha_q2,22.539713187586926,24.562574517481394,2.022861329894468,8.974654260500966,11,5,rare_weighted_error
gamma,178,178,0,0,11,5,rare_weighted_error
mean_occupancy,0.1853932584269663,0.3089887640449438,0.1235955056179775,66.66666666666664,11,5,rare_weighted_error
mean_bray_curtis,0.7880179597845774,0.772716852075274,-0.015301107709303485,-1.9417206827984466,11,5,rare_weighted_error
mean_jaccard,0.8497563445260276,0.772941488865211,-0.07681485566081658,-9.039633084900585,11,5,rare_weighted_error
mean_sorensen,0.7426433931139895,0.6345351508361374,-0.1081082422778521,-14.55722130975161,11,5,rare_weighted_error
alpha_q0,33,61.25,28.25,85.60606060606061,11,5,mixed_rtu_reporting
alpha_q1,26.541874827820912,42.13880001302249,15.596925185201577,58.763464474080955,11,5,mixed_rtu_reporting
alpha_q2,22.539713187586926,32.7129791874424,10.173265999855474,45.13485116331514,11,5,mixed_rtu_reporting
gamma,178,281,103,57.86516853932584,11,5,mixed_rtu_reporting
mean_occupancy,0.1853932584269663,0.2179715302491103,0.03257827182214401,17.57252237679283,11,5,mixed_rtu_reporting
mean_bray_curtis,0.7880179597845774,0.7774631899648549,-0.010554769819722587,-1.3394072671399484,11,5,mixed_rtu_reporting
mean_jaccard,0.8497563445260276,0.8121994243200864,-0.03755692020594115,-4.419728131231482,11,5,mixed_rtu_reporting
mean_sorensen,0.7426433931139895,0.6875510923135195,-0.05509230080047001,-7.418405833984684,11,5,mixed_rtu_reporting
alpha_q0,61.517857142857146,32.94642857142857,-28.571428571428577,-46.444121915820034,11,5,drop_unresolved
alpha_q1,42.09267728267382,26.423814427868567,-15.668862854805251,-37.22467627701806,11,5,drop_unresolved
alpha_q2,32.49707783115293,22.41463948850608,-10.08243834264685,-31.02567681633652,11,5,drop_unresolved
gamma,281,178,-103,-36.654804270462634,11,5,drop_unresolved
mean_occupancy,0.21892475851550586,0.18509229534510432,-0.03383246317040153,-15.453922799693427,11,5,drop_unresolved
mean_bray_curtis,0.7775859858552013,0.7892323034650591,0.011646317609857793,1.49775302303693,11,5,drop_unresolved
mean_jaccard,0.8107125280024309,0.849673952195209,0.03896142419277815,4.805824857397704,11,5,drop_unresolved
mean_sorensen,0.6854468633138278,0.7425085237377057,0.05706166042387795,8.324738718331927,11,5,drop_unresolved
alpha_q0,33,33,0,0,11,5,rare_species_to_genus
alpha_q1,26.541874827820912,26.541874827820912,0,0,11,5,rare_species_to_genus
alpha_q2,22.539713187586926,22.539713187586926,0,0,11,5,rare_species_to_genus
gamma,178,178,0,0,11,5,rare_species_to_genus
mean_occupancy,0.1853932584269663,0.1853932584269663,0,0,11,5,rare_species_to_genus
mean_bray_curtis,0.7880179597845774,0.7880179597845774,0,0,11,5,rare_species_to_genus
mean_jaccard,0.8497563445260276,0.8497563445260276,0,0,11,5,rare_species_to_genus
mean_sorensen,0.7426433931139895,0.7426433931139895,0,0,11,5,rare_species_to_genus
alpha_q0,33,32.57142857142857,-0.4285714285714306,-1.298701298701305,11,5,difficult_genera_to_genus
alpha_q1,26.541874827820912,26.191655259807536,-0.35021956801337595,-1.3194982279333165,11,5,difficult_genera_to_genus
alpha_q2,22.539713187586926,22.264105543357303,-0.27560764422962336,-1.2227646462751178,11,5,difficult_genera_to_genus
gamma,178,163,-15,-8.426966292134832,11,5,difficult_genera_to_genus
mean_occupancy,0.1853932584269663,0.19982471516213848,0.014431456735172182,7.784240299577723,11,5,difficult_genera_to_genus
mean_bray_curtis,0.7880179597845774,0.779720310405812,-0.008297649378765426,-1.0529771911586605,11,5,difficult_genera_to_genus
mean_jaccard,0.8497563445260276,0.838693038665825,-0.011063305860202544,-1.3019386005730118,11,5,difficult_genera_to_genus
mean_sorensen,0.7426433931139895,0.7261772303569571,-0.016466162757032388,-2.2172368204863258,11,5,difficult_genera_to_genus
alpha_q0,33,29.464285714285715,-3.5357142857142847,-10.71428571428571,11,5,genus_level
alpha_q1,26.541874827820912,23.45580691766729,-3.0860679101536235,-11.627166242675667,11,5,genus_level
alpha_q2,22.539713187586926,19.84137079968833,-2.6983423878985953,-11.971502766879157,11,5,genus_level
gamma,178,103,-75,-42.13483146067416,11,5,genus_level
mean_occupancy,0.1853932584269663,0.28606102635228847,0.10066776792532217,54.29958391123438,11,5,genus_level
mean_bray_curtis,0.7880179597845774,0.7155421985105194,-0.07247576127405808,-9.197222014314365,11,5,genus_level
mean_jaccard,0.8497563445260276,0.758287242597919,-0.09146910192810853,-10.764156398164662,11,5,genus_level
mean_sorensen,0.7426433931139895,0.6152038626015689,-0.12743953051242063,-17.16025910875635,11,5,genus_level
alpha_q0,33,8.089285714285714,-24.910714285714285,-75.48701298701299,11,5,family_level
alpha_q1,26.541874827820912,2.8015251878185667,-23.740349640002346,-89.44488584174152,11,5,family_level
alpha_q2,22.539713187586926,1.8053902921410114,-20.734322895445914,-91.99018072184131,11,5,family_level
gamma,178,23,-155,-87.07865168539325,11,5,family_level
mean_occupancy,0.1853932584269663,0.3517080745341615,0.16631481610719517,89.7092038396386,11,5,family_level
mean_bray_curtis,0.7880179597845774,0.29640890958018434,-0.4916090502043931,-62.38551343915887,11,5,family_level
mean_jaccard,0.8497563445260276,0.6861774240735431,-0.16357892045248446,-19.250096984415528,11,5,family_level
mean_sorensen,0.7426433931139895,0.5341457568526575,-0.208497636261332,-28.075067817822674,11,5,family_level
alpha_q0,49.059701492537314,64.61940298507463,15.559701492537314,31.71585031944022,12,1,observed_congeneric_error
alpha_q1,42.358792464247195,47.12533928347021,4.7665468192230165,11.252792022450132,12,1,observed_congeneric_error
alpha_q2,37.609643357748055,40.20140071690713,2.5917573591590752,6.891204297009482,12,1,observed_congeneric_error
gamma,177,177,0,0,12,1,observed_congeneric_error
mean_occupancy,0.2771734547600978,0.3650813727970318,0.08790791803693399,31.715850319440225,12,1,observed_congeneric_error
mean_bray_curtis,0.7745286715880825,0.7603306610890544,-0.014198010499028024,-1.8331161930928428,12,1,observed_congeneric_error
mean_jaccard,0.8154223669866913,0.738922965953446,-0.07649940103324537,-9.381567655047403,12,1,observed_congeneric_error
mean_sorensen,0.6946823534311715,0.5921250152586065,-0.10255733817256496,-14.763198988143904,12,1,observed_congeneric_error
alpha_q0,49.059701492537314,98.16417910447761,49.1044776119403,100.09126863401276,12,1,regional_congeneric_error
alpha_q1,42.358792464247195,54.994874538168105,12.63608207392091,29.83107246172411,12,1,regional_congeneric_error
alpha_q2,37.609643357748055,43.68521109849086,6.075567740742805,16.154281716928757,12,1,regional_congeneric_error
gamma,177,340,163,92.090395480226,12,1,regional_congeneric_error
mean_occupancy,0.2771734547600978,0.28871817383669884,0.01154471907660104,4.165160435941945,12,1,regional_congeneric_error
mean_bray_curtis,0.7745286715880825,0.7680209889577231,-0.00650768263035939,-0.8402119726589503,12,1,regional_congeneric_error
mean_jaccard,0.8154223669866913,0.7874927997875288,-0.02792956719916251,-3.4251656969348687,12,1,regional_congeneric_error
mean_sorensen,0.6946823534311715,0.6547848384006785,-0.03989751503049299,-5.743274582034709,12,1,regional_congeneric_error
alpha_q0,49.059701492537314,64.61194029850746,15.552238805970148,31.70063888043809,12,1,rare_weighted_error
alpha_q1,42.358792464247195,47.0486428191798,4.689850354932602,11.071728163382032,12,1,rare_weighted_error
alpha_q2,37.609643357748055,40.06987315570483,2.460229797956778,6.541486646269779,12,1,rare_weighted_error
gamma,177,177,0,0,12,1,rare_weighted_error
mean_occupancy,0.2771734547600978,0.36503921072603085,0.08786575596593305,31.700638880438095,12,1,rare_weighted_error
mean_bray_curtis,0.7745286715880825,0.7591883450603059,-0.015340326527776615,-1.980601505212587,12,1,rare_weighted_error
mean_jaccard,0.8154223669866913,0.7391910297488938,-0.07623133723779751,-9.348693428597318,12,1,rare_weighted_error
mean_sorensen,0.6946823534311715,0.592550550162863,-0.10213180326830851,-14.701942947573038,12,1,rare_weighted_error
alpha_q0,49.059701492537314,93.46268656716418,44.40298507462687,90.50806206267113,12,1,mixed_rtu_reporting
alpha_q1,42.358792464247195,67.59707906088408,25.23828659663689,59.582167310220626,12,1,mixed_rtu_reporting
alpha_q2,37.609643357748055,54.47878364344875,16.869140285700695,44.85323119190239,12,1,mixed_rtu_reporting
gamma,177,312,135,76.27118644067797,12,1,mixed_rtu_reporting
mean_occupancy,0.2771734547600978,0.29955989284347495,0.022386438083377147,8.076689054784595,12,1,mixed_rtu_reporting
mean_bray_curtis,0.7745286715880825,0.7678877351767822,-0.006640936411300258,-0.8574164720957039,12,1,mixed_rtu_reporting
mean_jaccard,0.8154223669866913,0.7900508738666815,-0.025371493120009858,-3.1114541551965975,12,1,mixed_rtu_reporting
mean_sorensen,0.6946823534311715,0.6589232020386984,-0.0357591513924731,-5.1475543053385024,12,1,mixed_rtu_reporting
alpha_q0,93.41791044776119,49.04477611940298,-44.373134328358205,-47.49960057517175,12,1,drop_unresolved
alpha_q1,67.46727808719523,42.20532696545111,-25.26195112174412,-37.44326410959603,12,1,drop_unresolved
alpha_q2,54.21735176883475,37.41251232453342,-16.804839444301336,-30.99531588328352,12,1,drop_unresolved
gamma,312,177,-135,-43.26923076923077,12,1,drop_unresolved
mean_occupancy,0.29941637964026024,0.277089130618096,-0.022327249022164264,-7.456923047760372,12,1,drop_unresolved
mean_bray_curtis,0.767926350191973,0.7759799479630194,0.008053597771046417,1.048746115956707,12,1,drop_unresolved
mean_jaccard,0.7904963264496115,0.8155601831561612,0.025063856706549648,3.170648093852627,12,1,drop_unresolved
mean_sorensen,0.6595186149471896,0.6948829891142294,0.03536437416703986,5.362149508072889,12,1,drop_unresolved
alpha_q0,49.059701492537314,49.059701492537314,0,0,12,1,rare_species_to_genus
alpha_q1,42.358792464247195,42.358792464247195,0,0,12,1,rare_species_to_genus
alpha_q2,37.609643357748055,37.609643357748055,0,0,12,1,rare_species_to_genus
gamma,177,177,0,0,12,1,rare_species_to_genus
mean_occupancy,0.2771734547600978,0.2771734547600978,0,0,12,1,rare_species_to_genus
mean_bray_curtis,0.7745286715880825,0.7745286715880825,0,0,12,1,rare_species_to_genus
mean_jaccard,0.8154223669866913,0.8154223669866913,0,0,12,1,rare_species_to_genus
mean_sorensen,0.6946823534311715,0.6946823534311715,0,0,12,1,rare_species_to_genus
alpha_q0,49.059701492537314,49.059701492537314,0,0,12,1,difficult_genera_to_genus
alpha_q1,42.358792464247195,42.358792464247195,0,0,12,1,difficult_genera_to_genus
alpha_q2,37.609643357748055,37.609643357748055,0,0,12,1,difficult_genera_to_genus
gamma,177,177,0,0,12,1,difficult_genera_to_genus
mean_occupancy,0.2771734547600978,0.2771734547600978,0,0,12,1,difficult_genera_to_genus
mean_bray_curtis,0.7745286715880825,0.7745286715880825,0,0,12,1,difficult_genera_to_genus
mean_jaccard,0.8154223669866913,0.8154223669866913,0,0,12,1,difficult_genera_to_genus
mean_sorensen,0.6946823534311715,0.6946823534311715,0,0,12,1,difficult_genera_to_genus
alpha_q0,49.059701492537314,45.33582089552239,-3.723880597014926,-7.590508062062672,12,1,genus_level
alpha_q1,42.358792464247195,38.602963625608666,-3.7558288386385286,-8.866704219221132,12,1,genus_level
alpha_q2,37.609643357748055,33.852737691804876,-3.7569056659431794,-9.989208433079199,12,1,genus_level
gamma,177,135,-42,-23.728813559322035,12,1,genus_level
mean_occupancy,0.2771734547600978,0.33582089552238803,0.058647440762290226,21.15911165196227,12,1,genus_level
mean_bray_curtis,0.7745286715880825,0.7174114109654285,-0.05711726062265399,-7.37445400252796,12,1,genus_level
mean_jaccard,0.8154223669866913,0.7551455705822208,-0.06027679640447059,-7.392095047284173,12,1,genus_level
mean_sorensen,0.6946823534311715,0.6127881757889061,-0.08189417764226536,-11.788722894395413,12,1,genus_level
alpha_q0,49.059701492537314,15.813432835820896,-33.24626865671642,-67.76696075448737,12,1,family_level
alpha_q1,42.358792464247195,6.790680285721999,-35.5681121785252,-83.96866414109031,12,1,family_level
alpha_q2,37.609643357748055,3.5883543165878637,-34.021289041160195,-90.45895149162956,12,1,family_level
gamma,177,26,-151,-85.31073446327683,12,1,family_level
mean_occupancy,0.2771734547600978,0.6082089552238806,0.33103550046378283,119.43261332522059,12,1,family_level
mean_bray_curtis,0.7745286715880825,0.32058311761316205,-0.4539455539749204,-58.60926401138346,12,1,family_level
mean_jaccard,0.8154223669866913,0.4624663890364511,-0.35295597795024025,-43.28504983920816,12,1,family_level
mean_sorensen,0.6946823534311715,0.3076928027396098,-0.38698955069156166,-55.70741055680267,12,1,family_level
alpha_q0,49.69402985074627,65.58208955223881,15.888059701492544,31.971767532662575,12,2,observed_congeneric_error
alpha_q1,43.07366119349924,47.30675645100909,4.233095257509852,9.827572442689686,12,2,observed_congeneric_error
alpha_q2,38.27345891241158,40.41770970920387,2.144250796792292,5.602448426987977,12,2,observed_congeneric_error
gamma,177,177,0,0,12,2,observed_congeneric_error
mean_occupancy,0.28075723079517667,0.37052027995615144,0.08976304916097477,31.971767532662557,12,2,observed_congeneric_error
mean_bray_curtis,0.7714444721495669,0.7570965669470345,-0.014347905202532374,-1.8598753015305314,12,2,observed_congeneric_error
