requested_mean_error,realised_mean_error,candidate_pool,rarity_exponent,difficulty_multiplier,n_eligible_source_species,n_moved_individuals,workflow,realised_unresolved_rate,world_id,replicate_id,scenario
0.1,0.05798533403171278,observed,0.5,1,138,4871,species,0,38,3,rare_weighted_error
0,0,observed,0,1,138,0,mixed_rtu,0.20032379410504264,38,3,mixed_rtu_reporting
0,0,observed,0,1,138,0,drop_unresolved,0.200299985714966,38,3,drop_unresolved
0,0,observed,0,1,138,0,rare_to_genus,0.0026308271034712633,38,3,rare_species_to_genus
0,0,observed,0,1,138,0,difficult_to_genus,0.39356459216227796,38,3,difficult_genera_to_genus
0,0,observed,0,1,138,0,genus,NA,38,3,genus_level
0,0,observed,0,1,138,0,family,NA,38,3,family_level
0.1,0.06519696345802582,observed,0,1,146,6175,species,0,38,4,observed_congeneric_error
0.1,0.08165721706629502,regional,0,1,179,7734,species,0,38,4,regional_congeneric_error
0.1,0.06597827119825156,observed,0.5,1,146,6249,species,0,38,4,rare_weighted_error
0,0,observed,0,1,146,0,mixed_rtu,0.2008172056634253,38,4,mixed_rtu_reporting
0,0,observed,0,1,146,0,drop_unresolved,0.19832546746486757,38,4,drop_unresolved
0,0,observed,0,1,146,0,rare_to_genus,0.0024917381985577482,38,4,rare_species_to_genus
0,0,observed,0,1,146,0,difficult_to_genus,0.38753919736467013,38,4,difficult_genera_to_genus
0,0,observed,0,1,146,0,genus,NA,38,4,genus_level
0,0,observed,0,1,146,0,family,NA,38,4,family_level
0.1,0.06051718135108616,observed,0,1,143,5736,species,0,38,5,observed_congeneric_error
0.1,0.07826297964824916,regional,0,1,171,7418,species,0,38,5,regional_congeneric_error
0.1,0.06127681124252239,observed,0.5,1,143,5808,species,0,38,5,rare_weighted_error
0,0,observed,0,1,143,0,mixed_rtu,0.20226200901005453,38,5,mixed_rtu_reporting
0,0,observed,0,1,143,0,drop_unresolved,0.1997299093719338,38,5,drop_unresolved
0,0,observed,0,1,143,0,rare_to_genus,0.002869712923203528,38,5,rare_species_to_genus
0,0,observed,0,1,143,0,difficult_to_genus,0.463511389173164,38,5,difficult_genera_to_genus
0,0,observed,0,1,143,0,genus,NA,38,5,genus_level
0,0,observed,0,1,143,0,family,NA,38,5,family_level
0.1,0.026958504331965345,observed,0,1,55,1478,species,0,39,1,observed_congeneric_error
0.1,0.06783401732786137,regional,0,1,136,3719,species,0,39,1,regional_congeneric_error
0.1,0.02776105791153671,observed,0.5,1,55,1522,species,0,39,1,rare_weighted_error
0,0,observed,0,1,55,0,mixed_rtu,0.19803009575923392,39,1,mixed_rtu_reporting
0,0,observed,0,1,55,0,drop_unresolved,0.2031737346101231,39,1,drop_unresolved
0,0,observed,0,1,55,0,rare_to_genus,0.014190606475148198,39,1,rare_species_to_genus
0,0,observed,0,1,55,0,difficult_to_genus,0.18841769265845873,39,1,difficult_genera_to_genus
0,0,observed,0,1,55,0,genus,NA,39,1,genus_level
0,0,observed,0,1,55,0,family,NA,39,1,family_level
0.1,0.027326266195524147,observed,0,1,59,1508,species,0,39,2,observed_congeneric_error
0.1,0.0790250973996557,regional,0,1,141,4361,species,0,39,2,regional_congeneric_error
0.1,0.028159826039684695,observed,0.5,1,59,1554,species,0,39,2,rare_weighted_error
0,0,observed,0,1,59,0,mixed_rtu,0.20070671378091876,39,2,mixed_rtu_reporting
0,0,observed,0,1,59,0,drop_unresolved,0.19708254054543806,39,2,drop_unresolved
0,0,observed,0,1,59,0,rare_to_genus,0.010854398840264564,39,2,rare_species_to_genus
0,0,observed,0,1,59,0,difficult_to_genus,0.1305064782096584,39,2,difficult_genera_to_genus
0,0,observed,0,1,59,0,genus,NA,39,2,genus_level
0,0,observed,0,1,59,0,family,NA,39,2,family_level
0.1,0.03519897395703445,observed,0,1,55,1976,species,0,39,3,observed_congeneric_error
0.1,0.07248209768784068,regional,0,1,133,4069,species,0,39,3,regional_congeneric_error
0.1,0.03557305212155759,observed,0.5,1,55,1997,species,0,39,3,rare_weighted_error
0,0,observed,0,1,55,0,mixed_rtu,0.19870675834550566,39,3,mixed_rtu_reporting
0,0,observed,0,1,55,0,drop_unresolved,0.19947272792048165,39,3,drop_unresolved
0,0,observed,0,1,55,0,rare_to_genus,0.013110549004239552,39,3,rare_species_to_genus
0,0,observed,0,1,55,0,difficult_to_genus,0.15517118529338417,39,3,difficult_genera_to_genus
0,0,observed,0,1,55,0,genus,NA,39,3,genus_level
0,0,observed,0,1,55,0,family,NA,39,3,family_level
0.1,0.03495015910409451,observed,0,1,53,1988,species,0,39,4,observed_congeneric_error
0.1,0.07802253828167578,regional,0,1,140,4438,species,0,39,4,regional_congeneric_error
0.1,0.03560063993249064,observed,0.5,1,53,2025,species,0,39,4,rare_weighted_error
0,0,observed,0,1,53,0,mixed_rtu,0.20085793147096564,39,4,mixed_rtu_reporting
0,0,observed,0,1,53,0,drop_unresolved,0.19980309769518823,39,4,drop_unresolved
0,0,observed,0,1,53,0,rare_to_genus,0.010425273817267629,39,4,rare_species_to_genus
0,0,observed,0,1,53,0,difficult_to_genus,0.11481865649338092,39,4,difficult_genera_to_genus
0,0,observed,0,1,53,0,genus,NA,39,4,genus_level
0,0,observed,0,1,53,0,family,NA,39,4,family_level
0.1,0.0354797312599079,observed,0,1,69,1880,species,0,39,5,observed_congeneric_error
0.1,0.07041216879293424,regional,0,1,133,3731,species,0,39,5,regional_congeneric_error
0.1,0.03421529402883672,observed,0.5,1,69,1813,species,0,39,5,rare_weighted_error
0,0,observed,0,1,69,0,mixed_rtu,0.19893183362270705,39,5,mixed_rtu_reporting
0,0,observed,0,1,69,0,drop_unresolved,0.1995923605344606,39,5,drop_unresolved
0,0,observed,0,1,69,0,rare_to_genus,0.010549558390578999,39,5,rare_species_to_genus
0,0,observed,0,1,69,0,difficult_to_genus,0.11278025213255831,39,5,difficult_genera_to_genus
0,0,observed,0,1,69,0,genus,NA,39,5,genus_level
0,0,observed,0,1,69,0,family,NA,39,5,family_level
0.1,0.04475614626319809,observed,0,1,41,6388,species,0,40,1,observed_congeneric_error
0.1,0.07561182380595394,regional,0,1,69,10792,species,0,40,1,regional_congeneric_error
0.1,0.04399246123773024,observed,0.5,1,41,6279,species,0,40,1,rare_weighted_error
0,0,observed,0,1,41,0,mixed_rtu,0.19848103749062906,40,1,mixed_rtu_reporting
0,0,observed,0,1,41,0,drop_unresolved,0.1987332637375726,40,1,drop_unresolved
0,0,observed,0,1,41,0,rare_to_genus,0.0010859741187845497,40,1,rare_species_to_genus
0,0,observed,0,1,41,0,difficult_to_genus,6.305656173587708e-5,40,1,difficult_genera_to_genus
0,0,observed,0,1,41,0,genus,NA,40,1,genus_level
0,0,observed,0,1,41,0,family,NA,40,1,family_level
0.1,0.059062903292952,observed,0,1,51,5675,species,0,40,2,observed_congeneric_error
0.1,0.07566296157528829,regional,0,1,75,7270,species,0,40,2,regional_congeneric_error
0.1,0.05876108405145498,observed,0.5,1,51,5646,species,0,40,2,rare_weighted_error
0,0,observed,0,1,51,0,mixed_rtu,0.20203155572207654,40,2,mixed_rtu_reporting
0,0,observed,0,1,51,0,drop_unresolved,0.19722326297822734,40,2,drop_unresolved
0,0,observed,0,1,51,0,rare_to_genus,0.0017380625286207902,40,2,rare_species_to_genus
0,0,observed,0,1,51,0,difficult_to_genus,0.030587818991715584,40,2,difficult_genera_to_genus
0,0,observed,0,1,51,0,genus,NA,40,2,genus_level
0,0,observed,0,1,51,0,family,NA,40,2,family_level
0.1,0.05243800912606831,observed,0,1,44,4976,species,0,40,3,observed_congeneric_error
0.1,0.07621215474271022,regional,0,1,66,7232,species,0,40,3,regional_congeneric_error
0.1,0.05236424183027199,observed,0.5,1,44,4969,species,0,40,3,rare_weighted_error
0,0,observed,0,1,44,0,mixed_rtu,0.1997934515717703,40,3,mixed_rtu_reporting
0,0,observed,0,1,44,0,drop_unresolved,0.19856048391346037,40,3,drop_unresolved
0,0,observed,0,1,44,0,rare_to_genus,0.0019495642460455461,40,3,rare_species_to_genus
0,0,observed,0,1,44,0,difficult_to_genus,0.0044365759328928375,40,3,difficult_genera_to_genus
0,0,observed,0,1,44,0,genus,NA,40,3,genus_level
0,0,observed,0,1,44,0,family,NA,40,3,family_level
0.1,0.049560705998905025,observed,0,1,40,5703,species,0,40,4,observed_congeneric_error
0.1,0.07860364470631176,regional,0,1,67,9045,species,0,40,4,regional_congeneric_error
0.1,0.04906535964752196,observed,0.5,1,40,5646,species,0,40,4,rare_weighted_error
0,0,observed,0,1,40,0,mixed_rtu,0.2005631305889407,40,4,mixed_rtu_reporting
0,0,observed,0,1,40,0,drop_unresolved,0.19936387100138175,40,4,drop_unresolved
0,0,observed,0,1,40,0,rare_to_genus,0.0014165167592182218,40,4,rare_species_to_genus
0,0,observed,0,1,40,0,difficult_to_genus,0.022420940115233205,40,4,difficult_genera_to_genus
0,0,observed,0,1,40,0,genus,NA,40,4,genus_level
0,0,observed,0,1,40,0,family,NA,40,4,family_level
0.1,0.04176937332445708,observed,0,1,41,4643,species,0,40,5,observed_congeneric_error
0.1,0.050414724986055884,regional,0,1,61,5604,species,0,40,5,regional_congeneric_error
0.1,0.040707821299411646,observed,0.5,1,41,4525,species,0,40,5,rare_weighted_error
0,0,observed,0,1,41,0,mixed_rtu,0.19967973515176596,40,5,mixed_rtu_reporting
0,0,observed,0,1,41,0,drop_unresolved,0.19990464024181798,40,5,drop_unresolved
0,0,observed,0,1,41,0,rare_to_genus,0.0017272710915993451,40,5,rare_species_to_genus
0,0,observed,0,1,41,0,difficult_to_genus,0.015914284172079383,40,5,difficult_genera_to_genus
0,0,observed,0,1,41,0,genus,NA,40,5,genus_level
0,0,observed,0,1,41,0,family,NA,40,5,family_level
0.1,0.008573950321523137,observed,0,1,4,272,species,0,41,1,observed_congeneric_error
0.1,0.022380532089269954,regional,0,1,14,710,species,0,41,1,regional_congeneric_error
0.1,0.008384819064430714,observed,0.5,1,4,266,species,0,41,1,rare_weighted_error
0,0,observed,0,1,4,0,mixed_rtu,0.20022695750851094,41,1,mixed_rtu_reporting
0,0,observed,0,1,4,0,drop_unresolved,0.19994326062287227,41,1,drop_unresolved
0,0,observed,0,1,4,0,rare_to_genus,0.014563106796116505,41,1,rare_species_to_genus
0,0,observed,0,1,4,0,difficult_to_genus,0.09295801286092548,41,1,difficult_genera_to_genus
0,0,observed,0,1,4,0,genus,NA,41,1,genus_level
0,0,observed,0,1,4,0,family,NA,41,1,family_level
0.1,0.006472403528415763,observed,0,1,4,237,species,0,41,2,observed_congeneric_error
0.1,0.011743179397547588,regional,0,1,9,430,species,0,41,2,regional_congeneric_error
0.1,0.006144686894065598,observed,0.5,1,4,225,species,0,41,2,rare_weighted_error
0,0,observed,0,1,4,0,mixed_rtu,0.19747658191550377,41,2,mixed_rtu_reporting
0,0,observed,0,1,4,0,drop_unresolved,0.19960674003877976,41,2,drop_unresolved
0,0,observed,0,1,4,0,rare_to_genus,0.016522380315154163,41,2,rare_species_to_genus
0,0,observed,0,1,4,0,difficult_to_genus,0.11109593904470601,41,2,difficult_genera_to_genus
0,0,observed,0,1,4,0,genus,NA,41,2,genus_level
0,0,observed,0,1,4,0,family,NA,41,2,family_level
0.1,0,observed,0,1,0,0,species,0,41,3,observed_congeneric_error
0.1,0.020531371446728425,regional,0,1,14,840,species,0,41,3,regional_congeneric_error
0.1,0,observed,0.5,1,0,0,species,0,41,3,rare_weighted_error
0,0,observed,0,1,0,0,mixed_rtu,0.20084080854496122,41,3,mixed_rtu_reporting
0,0,observed,0,1,0,0,drop_unresolved,0.1997653557548945,41,3,drop_unresolved
0,0,observed,0,1,0,0,rare_to_genus,0.027912888324004594,41,3,rare_species_to_genus
0,0,observed,0,1,0,0,difficult_to_genus,0.06523598856109306,41,3,difficult_genera_to_genus
0,0,observed,0,1,0,0,genus,NA,41,3,genus_level
0,0,observed,0,1,0,0,family,NA,41,3,family_level
0.1,0.0069391606050461085,observed,0,1,6,228,species,0,41,4,observed_congeneric_error
0.1,0.026569680737742338,regional,0,1,19,873,species,0,41,4,regional_congeneric_error
0.1,0.006482636881029917,observed,0.5,1,6,213,species,0,41,4,rare_weighted_error
0,0,observed,0,1,6,0,mixed_rtu,0.19913564841586273,41,4,mixed_rtu_reporting
0,0,observed,0,1,6,0,drop_unresolved,0.1977965121587485,41,4,drop_unresolved
0,0,observed,0,1,6,0,rare_to_genus,0.020452262835925373,41,4,rare_species_to_genus
0,0,observed,0,1,6,0,difficult_to_genus,0.05870895090848221,41,4,difficult_genera_to_genus
0,0,observed,0,1,6,0,genus,NA,41,4,genus_level
0,0,observed,0,1,6,0,family,NA,41,4,family_level
0.1,0.0026316634038319586,observed,0,1,2,82,species,0,41,5,observed_congeneric_error
0.1,0.02021887737090407,regional,0,1,16,630,species,0,41,5,regional_congeneric_error
0.1,0.002663756859976251,observed,0.5,1,2,83,species,0,41,5,rare_weighted_error
0,0,observed,0,1,2,0,mixed_rtu,0.19946082993677594,41,5,mixed_rtu_reporting
0,0,observed,0,1,2,0,drop_unresolved,0.20193202605988636,41,5,drop_unresolved
0,0,observed,0,1,2,0,rare_to_genus,0.02182355017811868,41,5,rare_species_to_genus
0,0,observed,0,1,2,0,difficult_to_genus,0.008312205141371674,41,5,difficult_genera_to_genus
0,0,observed,0,1,2,0,genus,NA,41,5,genus_level
0,0,observed,0,1,2,0,family,NA,41,5,family_level
0.1,0.07370193657030592,observed,0,1,309,51207,species,0,42,1,observed_congeneric_error
0.1,0.08395978612088632,regional,0,1,359,58334,species,0,42,1,regional_congeneric_error
0.1,0.07320538008160798,observed,0.5,1,309,50862,species,0,42,1,rare_weighted_error
0,0,observed,0,1,309,0,mixed_rtu,0.1987449354836388,42,1,mixed_rtu_reporting
0,0,observed,0,1,309,0,drop_unresolved,0.19946458256870836,42,1,drop_unresolved
0,0,observed,0,1,309,0,rare_to_genus,9.355412105903265e-5,42,1,rare_species_to_genus
0,0,observed,0,1,309,0,difficult_to_genus,0.41101779687241374,42,1,difficult_genera_to_genus
0,0,observed,0,1,309,0,genus,NA,42,1,genus_level
0,0,observed,0,1,309,0,family,NA,42,1,family_level
0.1,0.06593978947610744,observed,0,1,313,45830,species,0,42,2,observed_congeneric_error
0.1,0.08081113278889483,regional,0,1,356,56166,species,0,42,2,regional_congeneric_error
0.1,0.06527794563672255,observed,0.5,1,313,45370,species,0,42,2,rare_weighted_error
0,0,observed,0,1,313,0,mixed_rtu,0.1997703689635526,42,2,mixed_rtu_reporting
0,0,observed,0,1,313,0,drop_unresolved,0.20018330196769052,42,2,drop_unresolved
0,0,observed,0,1,313,0,rare_to_genus,1.1510327641476315e-4,42,2,rare_species_to_genus
0,0,observed,0,1,313,0,difficult_to_genus,0.3290644405693008,42,2,difficult_genera_to_genus
0,0,observed,0,1,313,0,genus,NA,42,2,genus_level
0,0,observed,0,1,313,0,family,NA,42,2,family_level
0.1,0.07136212777197193,observed,0,1,334,49712,species,0,42,3,observed_congeneric_error
0.1,0.07903637010921369,regional,0,1,366,55058,species,0,42,3,regional_congeneric_error
0.1,0.07071184124395649,observed,0.5,1,334,49259,species,0,42,3,rare_weighted_error
0,0,observed,0,1,334,0,mixed_rtu,0.19963078654524158,42,3,mixed_rtu_reporting
0,0,observed,0,1,334,0,drop_unresolved,0.2002035554738909,42,3,drop_unresolved
0,0,observed,0,1,334,0,rare_to_genus,1.2919599894346384e-4,42,3,rare_species_to_genus
0,0,observed,0,1,334,0,difficult_to_genus,0.3100718329754126,42,3,difficult_genera_to_genus
0,0,observed,0,1,334,0,genus,NA,42,3,genus_level
0,0,observed,0,1,334,0,family,NA,42,3,family_level
0.1,0.06833494624065593,observed,0,1,327,44839,species,0,42,4,observed_congeneric_error
0.1,0.07402863609000784,regional,0,1,365,48575,species,0,42,4,regional_congeneric_error
0.1,0.06797680461469295,observed,0.5,1,327,44604,species,0,42,4,rare_weighted_error
0,0,observed,0,1,327,0,mixed_rtu,0.19976530293447536,42,4,mixed_rtu_reporting
0,0,observed,0,1,327,0,drop_unresolved,0.19990398756410355,42,4,drop_unresolved
0,0,observed,0,1,327,0,rare_to_genus,8.83924013015019e-5,42,4,rare_species_to_genus
0,0,observed,0,1,327,0,difficult_to_genus,0.37869285926558105,42,4,difficult_genera_to_genus
0,0,observed,0,1,327,0,genus,NA,42,4,genus_level
0,0,observed,0,1,327,0,family,NA,42,4,family_level
0.1,0.07347025624917675,observed,0,1,337,50757,species,0,42,5,observed_congeneric_error
0.1,0.08205821515782709,regional,0,1,376,56690,species,0,42,5,regional_congeneric_error
0.1,0.07290428761049778,observed,0.5,1,337,50366,species,0,42,5,rare_weighted_error
0,0,observed,0,1,337,0,mixed_rtu,0.19980864180554125,42,5,mixed_rtu_reporting
0,0,observed,0,1,337,0,drop_unresolved,0.19915292877914337,42,5,drop_unresolved
0,0,observed,0,1,337,0,rare_to_genus,8.684940746991754e-5,42,5,rare_species_to_genus
0,0,observed,0,1,337,0,difficult_to_genus,0.3565081327232645,42,5,difficult_genera_to_genus
0,0,observed,0,1,337,0,genus,NA,42,5,genus_level
0,0,observed,0,1,337,0,family,NA,42,5,family_level
0.1,0.06947451155302206,observed,0,1,276,51091,species,0,43,1,observed_congeneric_error
0.1,0.08292040163613419,regional,0,1,337,60979,species,0,43,1,regional_congeneric_error
0.1,0.06959417562334103,observed,0.5,1,276,51179,species,0,43,1,rare_weighted_error
0,0,observed,0,1,276,0,mixed_rtu,0.20106691397241194,43,1,mixed_rtu_reporting
0,0,observed,0,1,276,0,drop_unresolved,0.1995248792480745,43,1,drop_unresolved
0,0,observed,0,1,276,0,rare_to_genus,0.024590966450546103,43,1,rare_species_to_genus
0,0,observed,0,1,276,0,difficult_to_genus,0.33952912188329487,43,1,difficult_genera_to_genus
0,0,observed,0,1,276,0,genus,NA,43,1,genus_level
0,0,observed,0,1,276,0,family,NA,43,1,family_level
0.1,0.07092993672169108,observed,0,1,278,52134,species,0,43,2,observed_congeneric_error
0.1,0.08453388879289585,regional,0,1,343,62133,species,0,43,2,regional_congeneric_error
0.1,0.07030137127945721,observed,0.5,1,278,51672,species,0,43,2,rare_weighted_error
0,0,observed,0,1,278,0,mixed_rtu,0.20018584857014965,43,2,mixed_rtu_reporting
0,0,observed,0,1,278,0,drop_unresolved,0.199177694906307,43,2,drop_unresolved
0,0,observed,0,1,278,0,rare_to_genus,0.022552166169846,43,2,rare_species_to_genus
0,0,observed,0,1,278,0,difficult_to_genus,0.37806850819107846,43,2,difficult_genera_to_genus
0,0,observed,0,1,278,0,genus,NA,43,2,genus_level
0,0,observed,0,1,278,0,family,NA,43,2,family_level
0.1,0.06852585765419804,observed,0,1,272,50714,species,0,43,3,observed_congeneric_error
0.1,0.08300554946755109,regional,0,1,330,61430,species,0,43,3,regional_congeneric_error
0.1,0.06877988733513406,observed,0.5,1,272,50902,species,0,43,3,rare_weighted_error
0,0,observed,0,1,272,0,mixed_rtu,0.1998294758205632,43,3,mixed_rtu_reporting
0,0,observed,0,1,272,0,drop_unresolved,0.20034699373438491,43,3,drop_unresolved
0,0,observed,0,1,272,0,rare_to_genus,0.025482690174321112,43,3,rare_species_to_genus
0,0,observed,0,1,272,0,difficult_to_genus,0.33744600180252976,43,3,difficult_genera_to_genus
0,0,observed,0,1,272,0,genus,NA,43,3,genus_level
0,0,observed,0,1,272,0,family,NA,43,3,family_level
0.1,0.07178346502515293,observed,0,1,293,55508,species,0,43,4,observed_congeneric_error
0.1,0.08545656756372288,regional,0,1,347,66081,species,0,43,4,regional_congeneric_error
0.1,0.071749841581853685,observed,0.5,1,293,55482,species,0,43,4,rare_weighted_error
0,0,observed,0,1,293,0,mixed_rtu,0.20006078083981016,43,4,mixed_rtu_reporting
0,0,observed,0,1,293,0,drop_unresolved,0.20138244080334167,43,4,drop_unresolved
0,0,observed,0,1,293,0,rare_to_genus,0.021270707514839577,43,4,rare_species_to_genus
0,0,observed,0,1,293,0,difficult_to_genus,0.3580560476935611,43,4,difficult_genera_to_genus
0,0,observed,0,1,293,0,genus,NA,43,4,genus_level
0,0,observed,0,1,293,0,family,NA,43,4,family_level
0.1,0.0708786505336092,observed,0,1,285,52826,species,0,43,5,observed_congeneric_error
0.1,0.08598393671290296,regional,0,1,344,64084,species,0,43,5,regional_congeneric_error
0.1,0.07041843440645537,observed,0.5,1,285,52483,species,0,43,5,rare_weighted_error
0,0,observed,0,1,285,0,mixed_rtu,0.1995969419107959,43,5,mixed_rtu_reporting
0,0,observed,0,1,285,0,drop_unresolved,0.20054286718672432,43,5,drop_unresolved
0,0,observed,0,1,285,0,rare_to_genus,0.017918910723438285,43,5,rare_species_to_genus
0,0,observed,0,1,285,0,difficult_to_genus,0.3671531808582293,43,5,difficult_genera_to_genus
0,0,observed,0,1,285,0,genus,NA,43,5,genus_level
0,0,observed,0,1,285,0,family,NA,43,5,family_level
0.1,0.045079725131763296,observed,0,1,72,6757,species,0,44,1,observed_congeneric_error
0.1,0.08851824671425712,regional,0,1,141,13268,species,0,44,1,regional_congeneric_error
0.1,0.04490626459403563,observed,0.5,1,72,6731,species,0,44,1,rare_weighted_error
0,0,observed,0,1,72,0,mixed_rtu,0.19825872306357994,44,1,mixed_rtu_reporting
0,0,observed,0,1,72,0,drop_unresolved,0.19885249182734,44,1,drop_unresolved
0,0,observed,0,1,72,0,rare_to_genus,0.037674294482620586,44,1,rare_species_to_genus
0,0,observed,0,1,72,0,difficult_to_genus,0.3552538528254053,44,1,difficult_genera_to_genus
0,0,observed,0,1,72,0,genus,NA,44,1,genus_level
