varied_parameter,factor_label,scenario,scenario_label,scenario_domain,mechanism,intensity_type,requested_intensity,intensity_label,response,low_factor_value,high_factor_value,low_response,high_response,high_minus_low
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,delta_gamma_med,1.5,8,41.55844155844156,41.02564102564103,-0.532800532800529
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,delta_occupancy_med,1.5,8,-23.319532958087176,-22.492211838006227,0.8273211200809492
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,effect_alpha_q0,1.5,8,8.683473389355745,9.122807017543872,0.4393336281881268
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,effect_alpha_q1,1.5,8,3.4773924553980553,3.7476515850634637,0.27025912966540844
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,effect_alpha_q2,1.5,8,1.9589847449274296,2.075815789438443,0.11683104451101345
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,effect_gamma,1.5,8,41.55844155844156,41.02564102564103,-0.532800532800529
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,effect_mean_bray_curtis,1.5,8,0.17369630039909367,0.17425080132225187,5.545009231582021e-4
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,effect_mean_jaccard,1.5,8,1.8547746004482508,1.7131050802841215,-0.14166952016412937
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,effect_mean_occupancy,1.5,8,-23.319532958087176,-22.492211838006227,0.8273211200809492
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_1pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.01,    1%,effect_mean_sorensen,1.5,8,3.011416891228261,2.806535332079172,-0.20488155914908912
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,delta_alpha_med,1.5,8,62.73291925465836,61.96891191709844,-0.7640073375599243
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,delta_gamma_med,1.5,8,58.97435897435897,62.82051282051282,3.8461538461538467
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,delta_occupancy_med,1.5,8,2.4071417184760078,0.5774694969079178,-1.82967222156809
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,effect_alpha_q0,1.5,8,62.73291925465836,61.96891191709844,-0.7640073375599243
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,effect_alpha_q1,1.5,8,53.28324660252117,52.8786802759007,-0.40456632662046843
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,effect_alpha_q2,1.5,8,42.45520232653731,42.03246706378777,-0.42273526274954065
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,effect_gamma,1.5,8,58.97435897435897,62.82051282051282,3.8461538461538467
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,effect_mean_bray_curtis,1.5,8,-0.6482610420039421,-0.5789908856893334,0.06927015631460864
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,effect_mean_jaccard,1.5,8,-1.0151504551147896,-0.9683387789318164,0.046811676182973216
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,effect_mean_occupancy,1.5,8,2.4071417184760078,0.5774694969079178,-1.82967222156809
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_20pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.2,   20%,effect_mean_sorensen,1.5,8,-1.680769804713365,-1.6759828010500406,0.004787003663324407
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,delta_alpha_med,1.5,8,22.19531880548831,22.280701754385976,0.08538294889766718
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,delta_gamma_med,1.5,8,51.94805194805195,51.282051282051285,-0.666000666000663
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,delta_occupancy_med,1.5,8,-19.563288453377574,-18.11023622047244,1.453052232905133
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,effect_alpha_q0,1.5,8,22.19531880548831,22.280701754385976,0.08538294889766718
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,effect_alpha_q1,1.5,8,10.034541981653994,10.299392378816826,0.26485039716283154
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,effect_alpha_q2,1.5,8,5.854511337170581,5.82762366853868,-0.026887668631900397
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,effect_gamma,1.5,8,51.94805194805195,51.282051282051285,-0.666000666000663
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,effect_mean_bray_curtis,1.5,8,0.37333027127975915,0.35044482094095175,-0.0228854503388074
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,effect_mean_jaccard,1.5,8,2.8907649680300382,2.646898505269684,-0.24386646276035417
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,effect_mean_occupancy,1.5,8,-19.563288453377574,-18.11023622047244,1.453052232905133
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_3pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.03,    3%,effect_mean_sorensen,1.5,8,4.760519197810876,4.362694872590379,-0.3978243252204967
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,delta_alpha_med,1.5,8,32.95985060690942,33.29979879275653,0.3399481858471134
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,delta_gamma_med,1.5,8,55.84415584415584,52.56410256410256,-3.2800532800532807
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,delta_occupancy_med,1.5,8,-15.707796055416043,-12.627022640041929,3.0807734153741144
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,effect_alpha_q0,1.5,8,32.95985060690942,33.29979879275653,0.3399481858471134
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,effect_alpha_q1,1.5,8,16.215045113104335,16.981148350364077,0.7661032372597418
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,effect_alpha_q2,1.5,8,9.6176795311974,10.145372175151943,0.5276926439545431
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,effect_gamma,1.5,8,55.84415584415584,52.56410256410256,-3.2800532800532807
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,effect_mean_bray_curtis,1.5,8,0.2907713873465064,0.3683517555163402,0.07758036816983377
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,effect_mean_jaccard,1.5,8,2.5162778420194876,2.5457168703411517,0.029439028321664118
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,effect_mean_occupancy,1.5,8,-15.707796055416043,-12.627022640041929,3.0807734153741144
mean_genera_per_family,Mean genera per family,workflow_mixed_rtu_5pct,Mixed RTU reporting,reporting_workflow,mixed_rtu,unresolved_reporting_rate,0.05,    5%,effect_mean_sorensen,1.5,8,4.173227958826478,4.244598246527241,0.07137028770076359
mean_genera_per_family,Mean genera per family,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,delta_alpha_med,1.5,8,0,0,0
mean_genera_per_family,Mean genera per family,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,delta_gamma_med,1.5,8,0,0,0
mean_genera_per_family,Mean genera per family,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,delta_occupancy_med,1.5,8,0,0,0
mean_genera_per_family,Mean genera per family,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,effect_alpha_q0,1.5,8,0,0,0
mean_genera_per_family,Mean genera per family,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,effect_alpha_q1,1.5,8,0,0,0
mean_genera_per_family,Mean genera per family,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,effect_alpha_q2,1.5,8,0,0,0
mean_genera_per_family,Mean genera per family,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,effect_gamma,1.5,8,0,0,0
mean_genera_per_family,Mean genera per family,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,effect_mean_bray_curtis,1.5,8,0,0,0
mean_genera_per_family,Mean genera per family,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,effect_mean_jaccard,1.5,8,0,0,0
mean_genera_per_family,Mean genera per family,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,effect_mean_occupancy,1.5,8,0,0,0
mean_genera_per_family,Mean genera per family,workflow_rare_species_to_genus,Rare taxa reported at genus,fixed_workflow,rare_to_genus,fixed_workflow,NA,fixed,effect_mean_sorensen,1.5,8,0,0,0
mean_species_per_genus,Mean species per genus,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,delta_alpha_med,1.5,8,8.454312553373187,46.0387323943662,37.584419840993014
mean_species_per_genus,Mean species per genus,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,delta_gamma_med,1.5,8,0,0,0
mean_species_per_genus,Mean species per genus,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,delta_occupancy_med,1.5,8,8.454312553373196,46.03873239436618,37.58441984099298
mean_species_per_genus,Mean species per genus,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,effect_alpha_q0,1.5,8,8.454312553373187,46.0387323943662,37.584419840993014
mean_species_per_genus,Mean species per genus,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,effect_alpha_q1,1.5,8,4.574444261291564,24.09783151706399,19.523387255772427
mean_species_per_genus,Mean species per genus,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,effect_alpha_q2,1.5,8,2.8799630425630367,13.795330621407949,10.915367578844911
mean_species_per_genus,Mean species per genus,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,effect_gamma,1.5,8,0,0,0
mean_species_per_genus,Mean species per genus,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,effect_mean_bray_curtis,1.5,8,-0.5752633476579904,-2.644113847226703,-2.0688504995687125
mean_species_per_genus,Mean species per genus,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,effect_mean_jaccard,1.5,8,-1.0429005141629486,-5.4965575389316825,-4.453657024768734
mean_species_per_genus,Mean species per genus,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,effect_mean_occupancy,1.5,8,8.454312553373196,46.03873239436618,37.58441984099298
mean_species_per_genus,Mean species per genus,id_observed_rare_weighted_10pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.1,   10%,effect_mean_sorensen,1.5,8,-1.719983746419589,-8.800275605155427,-7.080291858735838
mean_species_per_genus,Mean species per genus,id_observed_rare_weighted_1pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.01,    1%,delta_alpha_med,1.5,8,1.857010213556168,6.8359375,4.978927286443832
mean_species_per_genus,Mean species per genus,id_observed_rare_weighted_1pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.01,    1%,delta_gamma_med,1.5,8,0,0,0
mean_species_per_genus,Mean species per genus,id_observed_rare_weighted_1pct,Rare-weighted observed-pool error,identification_error,observed_rare_weighted,identification_error_rate,0.01,    1%,delta_occupancy_med,1.5,8,1.857010213556179,6.835937499999992,4.978927286443813
